# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
0.000 -0.01978 -0.00099 0.00000 0.00035 -0.00703 0.00000 -4.3482e-19 9.0899e-19 6.0000e-01 -8.9447e-18 -5.3126e-18 2.8795e-01 0.44882 0.45325 0.47991 -0.00000 -0.00000 -0.00000 8.63840e-02 1.01493e-30 -5.2357422645e-01 -4.3719021660e-01 3.4961861263e-32 
10.002 0.01519 0.01127 -0.00006 -0.00434 0.00593 -0.00000 1.5763e-06 -5.4355e-05 6.0142e-01 -3.6575e-05 -3.1516e-05 2.8797e-01 0.44607 0.44981 0.47882 0.00114 -0.00001 -0.00006 8.65967e-02 6.20058e-04 -5.2499629145e-01 -4.3777952632e-01 1.1160932440e-09 
20.000 -0.00684 -0.01856 0.00004 0.00660 -0.00245 -0.00010 -3.6705e-04 1.2528e-04 6.0139e-01 -2.0359e-04 4.4771e-05 2.8796e-01 0.44694 0.44893 0.47882 0.00194 -0.00002 -0.00007 8.65869e-02 6.20073e-04 -5.2499665915e-01 -4.3778969265e-01 1.1996405246e-09 
30.000 -0.00325 0.01908 0.00015 -0.00709 -0.00120 0.00010 -3.9539e-04 2.0014e-04 6.0136e-01 -2.1413e-04 7.8810e-05 2.8794e-01 0.44809 0.44779 0.47882 0.00219 -0.00002 -0.00006 8.65792e-02 6.20286e-04 -5.2499719375e-01 -4.3779766296e-01 1.1505088024e-09 
40.002 0.01314 -0.01397 -0.00030 0.00525 0.00500 -0.00000 -2.6855e-04 3.7050e-04 6.0144e-01 -1.5524e-04 1.5630e-04 2.8798e-01 0.44917 0.44670 0.47882 0.00182 -0.00001 -0.00006 8.66023e-02 6.20117e-04 -5.2499652331e-01 -4.3777410972e-01 1.1632184441e-09 
50.002 -0.01910 0.00505 0.00004 -0.00177 -0.00683 -0.00009 7.4142e-05 4.6526e-04 6.0131e-01 1.5596e-05 1.8951e-04 2.8792e-01 0.44991 0.44596 0.47882 0.00092 -0.00003 -0.00003 8.65662e-02 6.20108e-04 -5.2499683687e-01 -4.3781049682e-01 1.0774205217e-09 
60.002 0.01852 0.00530 0.00009 -0.00199 0.00695 0.00007 9.1643e-05 3.7193e-04 6.0140e-01 2.7053e-05 1.4473e-04 2.8797e-01 0.45010 0.44577 0.47882 -0.00024 -0.00003 -0.00002 8.65917e-02 6.20222e-04 -5.2499671797e-01 -4.3778479726e-01 1.2160571279e-09 
70.002 -0.01208 -0.01484 -0.00007 0.00566 -0.00459 0.00001 1.6183e-04 1.1771e-04 6.0133e-01 5.7341e-05 2.3644e-05 2.8793e-01 0.44969 0.44618 0.47882 -0.00133 -0.00005 -0.00003 8.65712e-02 6.20326e-04 -5.2499715853e-01 -4.3780559100e-01 1.1677707320e-09 
80.000 0.00300 0.01947 -0.00005 -0.00700 0.00107 0.00004 -1.6214e-04 4.7047e-05 6.0131e-01 -9.1941e-05 -2.0819e-05 2.8792e-01 0.44877 0.44710 0.47882 -0.00204 -0.00007 -0.00003 8.65636e-02 6.20137e-04 -5.2499700313e-01 -4.3781323525e-01 1.0248516787e-09 
90.000 0.00770 -0.01737 -0.00009 0.00671 0.00297 -0.00006 -2.7626e-04 1.0415e-04 6.0135e-01 -1.4005e-04 8.8823e-06 2.8794e-01 0.44761 0.44827 0.47882 -0.00215 -0.00006 -0.00003 8.65757e-02 6.20164e-04 -5.2499658592e-01 -4.3780075471e-01 1.1926578204e-09 
100.000 -0.01663 0.01031 0.00027 -0.00380 -0.00602 -0.00002 -2.9039e-04 3.5911e-04 6.0135e-01 -1.4845e-04 1.3144e-04 2.8794e-01 0.44653 0.44935 0.47882 -0.00167 -0.00005 -0.00003 8.65773e-02 6.20258e-04 -5.2499701913e-01 -4.3779949518e-01 1.1452770612e-09 
110.000 0.01946 -0.00052 -0.00015 0.00023 0.00715 0.00011 -2.0351e-04 5.4526e-04 6.0138e-01 -1.0288e-04 2.1629e-04 2.8795e-01 0.44585 0.45002 0.47882 -0.00073 -0.00005 -0.00002 8.65848e-02 6.20167e-04 -5.2499690920e-01 -4.3779192306e-01 1.0753322956e-09 
120.000 -0.01655 -0.00961 -0.00011 0.00370 -0.00624 -0.00011 -8.7805e-05 5.6256e-04 6.0145e-01 -3.7771e-05 2.2558e-04 2.8799e-01 0.44578 0.45009 0.47883 0.00042 -0.00005 0.00000 8.66064e-02 6.20053e-04 -5.2499627697e-01 -4.3776987188e-01 1.1149210552e-09 
130.000 0.00837 0.01802 0.00013 -0.00633 0.00301 -0.00003 1.9918e-04 2.1546e-04 6.0137e-01 9.5644e-05 6.3882e-05 2.8795e-01 0.44633 0.44955 0.47882 0.00147 -0.00006 0.00001 8.65820e-02 6.20035e-04 -5.2499658604e-01 -4.3779457974e-01 1.0990887438e-09 
140.000 0.00105 -0.01914 -0.00006 0.00725 0.00044 0.00004 1.5049e-04 1.8280e-04 6.0137e-01 7.8349e-05 4.6255e-05 2.8795e-01 0.44732 0.44855 0.47882 0.00210 -0.00006 0.00002 8.65825e-02 6.20309e-04 -5.2499705591e-01 -4.3779422530e-01 1.1411108105e-09 
150.000 -0.01202 0.01511 0.00001 -0.00561 -0.00451 0.00001 -7.5089e-05 6.3848e-05 6.0142e-01 -2.0352e-05 -8.4416e-06 2.8797e-01 0.44848 0.44740 0.47882 0.00214 -0.00006 0.00002 8.65963e-02 6.20084e-04 -5.2499661379e-01 -4.3778020237e-01 1.1629506765e-09 
160.000 0.01842 -0.00670 -0.00021 0.00243 0.00670 0.00002 -3.0301e-04 2.3482e-04 6.0129e-01 -1.3345e-04 7.8962e-05 2.8791e-01 0.44948 0.44640 0.47882 0.00156 -0.00004 0.00000 8.65600e-02 6.20078e-04 -5.2499687040e-01 -4.3781678952e-01 1.0371885090e-09 
170.000 -0.01884 -0.00360 0.00012 0.00142 -0.00712 -0.00008 -2.7598e-04 3.6179e-04 6.0138e-01 -1.1708e-04 1.3785e-04 2.8796e-01 0.45005 0.44583 0.47882 0.00052 -0.00004 0.00001 8.65853e-02 6.20083e-04 -5.2499650093e-01 -4.3779107424e-01 1.2687096136e-09 
180.000 0.01343 0.01396 0.00017 -0.00515 0.00503 0.00011 -1.8155e-04 5.5379e-04 6.0131e-01 -6.2944e-05 2.3337e-04 2.8792e-01 0.45004 0.44584 0.47882 -0.00065 -0.00002 0.00003 8.65636e-02 6.20260e-04 -5.2499726374e-01 -4.3781341190e-01 1.1059938704e-09 
190.000 -0.00455 -0.01897 -0.00030 0.00694 -0.00172 0.00002 1.4358e-04 4.6446e-04 6.0134e-01 9.1138e-05 2.0217e-04 2.8793e-01 0.44942 0.44645 0.47882 -0.00163 -0.00001 0.00005 8.65731e-02 6.20102e-04 -5.2499690155e-01 -4.3780370194e-01 1.0211845730e-09 
200.000 -0.00555 0.01830 0.00015 -0.00693 -0.00218 -0.00009 2.2788e-04 3.6862e-04 6.0140e-01 1.3198e-04 1.5668e-04 2.8796e-01 0.44838 0.44749 0.47882 -0.00214 -0.00001 0.00005 8.65906e-02 6.20053e-04 -5.2499641605e-01 -4.3778580056e-01 1.1383539804e-09 
210.000 0.01609 -0.01157 0.00005 0.00425 0.00560 0.00001 2.4791e-05 2.3928e-05 6.0137e-01 4.6271e-05 -1.7488e-06 2.8795e-01 0.44720 0.44867 0.47882 -0.00205 -0.00002 0.00006 8.65811e-02 6.20146e-04 -5.2499683413e-01 -4.3779555675e-01 1.2026210982e-09 
220.000 -0.01882 0.00339 -0.00003 -0.00119 -0.00719 0.00001 -4.8381e-05 -4.1056e-05 6.0136e-01 1.3352e-05 -2.7566e-05 2.8794e-01 0.44623 0.44964 0.47882 -0.00139 -0.00002 0.00006 8.65777e-02 6.20382e-04 -5.2499723352e-01 -4.3779910723e-01 1.1588074834e-09 
230.000 0.01758 0.00847 -0.00004 -0.00310 0.00641 0.00002 -1.5875e-04 5.4682e-05 6.0145e-01 -3.9773e-05 1.8503e-05 2.8799e-01 0.44576 0.45011 0.47882 -0.00034 -0.00001 0.00005 8.66044e-02 6.20057e-04 -5.2499649382e-01 -4.3777204165e-01 1.1605571277e-09 
240.000 -0.01021 -0.01655 -0.00021 0.00609 -0.00378 -0.00006 -1.4918e-04 4.1323e-04 6.0133e-01 -2.4818e-05 1.9394e-04 2.8793e-01 0.44592 0.44996 0.47882 0.00081 0.00001 0.00007 8.65713e-02 6.20193e-04 -5.2499674990e-01 -4.3780520772e-01 1.0945260376e-09 
250.000 0.00102 0.01942 0.00026 -0.00716 0.00028 -0.00001 -3.6147e-05 4.0324e-04 6.0139e-01 2.6068e-05 1.9465e-04 2.8796e-01 0.44664 0.44924 0.47882 0.00175 0.00002 0.00007 8.65875e-02 6.20223e-04 -5.2499683203e-01 -4.3778912294e-01 1.1732395351e-09 
260.000 0.01063 -0.01602 -0.00010 0.00606 0.00396 0.00012 2.6862e-04 4.0579e-04 6.0135e-01 1.6550e-04 1.9519e-04 2.8794e-01 0.44771 0.44816 0.47882 0.00219 0.00002 0.00007 8.65763e-02 6.20263e-04 -5.2499701240e-01 -4.3780046855e-01 1.1958357643e-09 
270.000 -0.01740 0.00893 -0.00020 -0.00325 -0.00637 -0.00006 3.0743e-04 9.0781e-05 6.0129e-01 1.9175e-04 4.7444e-05 2.8791e-01 0.44885 0.44702 0.47882 0.00200 0.00001 0.00009 8.65577e-02 6.20160e-04 -5.2499700360e-01 -4.3781917407e-01 1.0149001363e-09 
280.000 0.01918 0.00117 0.00021 -0.00052 0.00722 -0.00001 2.3716e-04 -3.1572e-05 6.0134e-01 1.5528e-04 -2.0998e-06 2.8794e-01 0.44973 0.44614 0.47882 0.00123 0.00002 0.00008 8.65742e-02 6.20090e-04 -5.2499657854e-01 -4.3780227278e-01 1.2154921940e-09 
290.000 -0.01464 -0.01292 -0.00002 0.00458 -0.00550 0.00002 1.0908e-05 -7.3965e-05 6.0132e-01 4.1236e-05 -2.0957e-05 2.8793e-01 0.45012 0.44575 0.47882 0.00011 0.00002 0.00006 8.65689e-02 6.20251e-04 -5.2499711143e-01 -4.3780794686e-01 1.1270153675e-09 
300.002 0.00777 0.01766 0.00003 -0.00666 0.00277 0.00002 -1.6185e-04 4.4437e-05 6.0137e-01 -3.9025e-05 3.6799e-05 2.8795e-01 0.44989 0.44598 0.47882 -0.00102 0.00003 0.00006 8.65834e-02 6.20157e-04 -5.2499686631e-01 -4.3779332158e-01 1.0695159967e-09 
310.002 0.00432 -0.01907 -0.00013 0.00694 0.00151 -0.00001 -1.4546e-04 1.4043e-04 6.0144e-01 -3.1835e-05 9.0671e-05 2.8798e-01 0.44910 0.44677 0.47882 -0.00186 0.00005 0.00006 8.66023e-02 6.19923e-04 -5.2499629569e-01 -4.3777405304e-01 1.0934867036e-09 
320.002 -0.01370 0.01360 -0.00002 -0.00510 -0.00510 -0.00011 2.8984e-04 2.6516e-04 6.0139e-01 1.6758e-04 1.4540e-04 2.8796e-01 0.44797 0.44791 0.47882 -0.00218 0.00005 0.00006 8.65884e-02 6.20128e-04 -5.2499648166e-01 -4.3778793034e-01 1.1630570603e-09 
330.002 0.01893 -0.00556 0.00020 0.00192 0.00680 0.00008 3.3093e-04 2.0564e-04 6.0136e-01 1.8762e-04 1.1963e-04 2.8794e-01 0.44683 0.44905 0.47882 -0.00189 0.00005 0.00007 8.65789e-02 6.20169e-04 -5.2499711559e-01 -4.3779809520e-01 1.1144710146e-09 
