# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
0.000 2.72386 0.13631 -0.00000 -0.02751 0.54979 0.00000 1.2068e-17 4.7346e-18 2.0000e-01 3.0493e-20 7.7927e-20 2.9259e-03 0.00769 0.01217 0.01463 0.00000 0.00000 -0.00000 2.92588e-04 1.12696e-30 -1.0344680088e-02 -1.0052092339e-02 1.6955334154e-32 
10.000 -1.46598 2.09539 0.00108 -0.47018 -0.35149 0.00047 -6.2644e-04 4.5347e-04 2.2326e-01 -8.6832e-06 1.0615e-05 3.2599e-03 0.01102 0.00880 0.01460 0.00194 0.00004 -0.00001 3.63914e-04 1.67789e-03 -1.0356067694e-02 -8.3142593416e-03 2.8219307783e-07 
20.000 -0.33880 -2.49865 0.00062 0.58859 -0.09949 0.00012 1.6747e-03 6.7924e-04 2.6339e-01 1.8838e-05 4.3876e-06 3.8465e-03 0.01203 0.00779 0.01460 -0.00071 0.00000 -0.00000 5.06586e-04 1.64944e-03 -1.0355700137e-02 -8.1996755265e-03 7.2593320058e-08 
30.000 2.36775 1.25735 -0.00005 -0.26192 0.49853 -0.00009 8.2228e-04 -1.2344e-03 2.0777e-01 1.5910e-05 -1.1411e-05 3.0331e-03 0.00963 0.01018 0.01460 -0.00222 0.00001 0.00003 3.15103e-04 1.65208e-03 -1.0356508853e-02 -8.3893270765e-03 7.2600934931e-08 
40.005 -2.26394 1.31131 0.00086 -0.27452 -0.50795 -0.00011 -4.8137e-04 -6.5476e-04 1.6921e-01 -8.0986e-06 -6.3545e-06 2.4702e-03 0.00934 0.01048 0.01460 0.00216 0.00001 -0.00001 2.09002e-04 1.67186e-03 -1.0356605386e-02 -8.4757423423e-03 1.0135926785e-07 
50.005 0.45569 -2.51909 0.00088 0.57236 0.10242 -0.00059 -1.7244e-03 6.0599e-04 2.8116e-01 -2.3227e-05 9.3043e-06 4.1064e-03 0.01215 0.00767 0.01460 -0.00008 0.00002 -0.00001 5.77307e-04 1.69794e-03 -1.0355427682e-02 -8.0801851506e-03 1.1399021555e-07 
60.005 1.61925 1.99996 0.00121 -0.44669 0.37491 0.00007 1.0196e-03 1.1950e-03 2.3765e-01 1.8940e-05 2.3318e-05 3.4698e-03 0.01154 0.00828 0.01460 -0.00153 0.00006 0.00004 4.12317e-04 1.67017e-03 -1.0356102286e-02 -8.2736193744e-03 1.0122158202e-07 
70.005 -2.64952 0.09865 0.00148 -0.03210 -0.57175 0.00017 5.4691e-04 -8.5638e-04 1.5859e-01 6.6742e-06 -8.5984e-06 2.3149e-03 0.00772 0.01209 0.01460 0.00048 0.00001 0.00002 1.83562e-04 1.64105e-03 -1.0356776529e-02 -8.5321629072e-03 6.1802419814e-08 
80.005 1.28744 -2.29731 0.00070 0.49115 0.29382 -0.00019 -9.9456e-04 -7.1892e-04 2.4391e-01 -1.2141e-05 -1.7221e-05 3.5613e-03 0.01177 0.00805 0.01460 0.00124 -0.00004 0.00000 4.34324e-04 1.64043e-03 -1.0356052450e-02 -8.2812988332e-03 6.2701126320e-08 
90.005 0.82196 2.35058 0.00136 -0.57102 0.18850 0.00027 -1.9282e-03 7.8095e-04 2.5427e-01 -2.2795e-05 1.7575e-05 3.7132e-03 0.01195 0.00787 0.01460 -0.00093 0.00004 0.00000 4.72099e-04 1.67323e-03 -1.0355740681e-02 -8.2104072763e-03 1.1817748132e-07 
100.005 -2.41239 -1.09026 0.00098 0.21200 -0.52608 0.00000 1.1845e-04 1.1123e-03 2.0585e-01 -2.0585e-07 1.4050e-05 3.0054e-03 0.00856 0.01125 0.01460 -0.00179 0.00001 0.00000 3.09338e-04 1.68113e-03 -1.0356314101e-02 -8.3658453718e-03 8.8412217528e-08 
110.005 2.14089 -1.64212 0.00039 0.33013 0.44967 0.00020 1.2206e-03 3.6061e-04 2.0013e-01 2.0040e-05 7.1404e-08 2.9216e-03 0.00941 0.01040 0.01460 0.00218 -0.00003 0.00004 2.92363e-04 1.66130e-03 -1.0356439631e-02 -8.4027754425e-03 9.0294126587e-08 
120.005 -0.04280 2.49546 0.00062 -0.60409 -0.01669 0.00048 -5.1341e-04 -1.0641e-03 2.3350e-01 -5.1299e-06 -1.1640e-05 3.4095e-03 0.01207 0.00775 0.01460 -0.00058 -0.00002 0.00000 3.98061e-04 1.63625e-03 -1.0355983580e-02 -8.3216769716e-03 8.5167902267e-08 
130.005 -1.79656 -1.86548 0.00069 0.40785 -0.41246 -0.00040 -9.5909e-04 4.4794e-04 2.6503e-01 -1.5972e-05 1.3874e-07 3.8701e-03 0.01047 0.00935 0.01460 -0.00217 -0.00002 -0.00002 5.12854e-04 1.64094e-03 -1.0355786244e-02 -8.2019936630e-03 8.9902636156e-08 
140.005 2.62330 -0.52561 -0.00019 0.10366 0.55394 -0.00013 7.3399e-04 5.8381e-04 1.7540e-01 8.3586e-06 5.8196e-06 2.5604e-03 0.00767 0.01214 0.01460 -0.00001 -0.00001 0.00002 2.24556e-04 1.66100e-03 -1.0356702049e-02 -8.4711436225e-03 9.2507532194e-08 
150.005 -1.03324 2.38263 0.00181 -0.52758 -0.23517 -0.00034 1.7808e-03 6.3239e-04 1.9897e-01 2.7694e-05 9.4776e-06 2.9050e-03 0.01209 0.00773 0.01460 0.00050 0.00002 0.00003 2.89034e-04 1.67896e-03 -1.0356349268e-02 -8.3883568206e-03 1.0372879476e-07 
160.005 -1.14104 -2.28932 0.00095 0.52093 -0.26465 -0.00008 1.7865e-03 -6.4905e-05 2.9457e-01 1.3816e-05 -1.4859e-05 4.3022e-03 0.01129 0.00853 0.01461 -0.00177 -0.00004 -0.00002 6.33667e-04 1.64872e-03 -1.0355332203e-02 -8.0729489295e-03 9.8232122109e-08 
