# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
0.000 -0.45398 -0.02272 0.00000 0.00213 -0.04259 0.00000 -7.8320e-18 7.8420e-18 8.0000e-01 -1.8716e-17 1.9516e-18 4.7886e-01 0.36719 0.51431 0.59857 0.00000 -0.00000 -0.00000 1.91544e-01 5.11606e-30 -5.1153225785e-01 -3.1998849593e-01 1.1941440838e-31 
10.000 -0.24662 -0.37821 0.00006 0.03629 -0.02294 0.00001 9.1262e-05 -2.7613e-04 7.8960e-01 2.2666e-05 -3.8225e-05 4.7876e-01 0.51508 0.36091 0.60633 0.00671 0.00008 -0.00003 1.89016e-01 1.81054e-03 -5.1266503410e-01 -3.2183812875e-01 3.2786683586e-08 
20.000 0.16791 -0.41184 0.00015 0.04011 0.01713 0.00001 -1.1747e-04 -5.5568e-05 7.8939e-01 6.0604e-05 -3.8012e-05 4.7860e-01 0.36177 0.51419 0.60628 -0.01308 -0.00001 0.00013 1.88900e-01 1.80357e-03 -5.1267300627e-01 -3.2196909887e-01 4.0657252326e-08 
30.000 0.43176 -0.08346 0.00018 0.00817 0.04334 -0.00000 1.9023e-04 1.4329e-04 7.8942e-01 8.0884e-05 -1.1159e-05 4.7860e-01 0.51280 0.36314 0.60626 0.01938 -0.00008 -0.00002 1.88908e-01 1.80005e-03 -5.1267619850e-01 -3.2196768433e-01 2.7259187865e-08 
40.005 0.30328 0.31981 0.00013 -0.03158 0.03058 -0.00001 1.7234e-04 -6.1237e-05 7.8964e-01 7.2183e-05 2.5335e-05 4.7876e-01 0.36520 0.51076 0.60630 -0.02615 0.00008 0.00001 1.89024e-01 1.80451e-03 -5.1267065802e-01 -3.2184211539e-01 4.4075314900e-08 
50.005 -0.10025 0.43529 0.00007 -0.04239 -0.00907 -0.00001 -6.0481e-05 1.3263e-04 7.8975e-01 3.1756e-05 3.9321e-05 4.7886e-01 0.50839 0.36761 0.60634 0.03214 -0.00001 0.00007 1.89090e-01 1.81087e-03 -5.1266398941e-01 -3.2176357875e-01 3.3629427730e-08 
60.005 -0.41895 0.17049 0.00003 -0.01645 -0.03955 -0.00000 1.5931e-04 1.1395e-04 7.8959e-01 3.2195e-07 1.1961e-05 4.7875e-01 0.37052 0.50547 0.60633 -0.03786 -0.00005 -0.00007 1.89009e-01 1.81030e-03 -5.1266564678e-01 -3.2184659031e-01 3.2510702966e-08 
70.005 -0.38463 -0.23954 0.00003 0.02282 -0.03621 0.00000 6.5703e-05 -2.4095e-04 7.8939e-01 6.1197e-06 -2.5185e-05 4.7859e-01 0.50203 0.37392 0.60628 0.04331 0.00008 -0.00002 1.88899e-01 1.80333e-03 -5.1267326547e-01 -3.2197063198e-01 3.4741598403e-08 
80.005 -0.02770 -0.44781 0.00008 0.04318 -0.00210 0.00001 -1.0956e-04 -5.8600e-05 7.8945e-01 3.5169e-05 -4.1613e-05 4.7861e-01 0.37776 0.49818 0.60626 -0.04848 -0.00002 0.00009 1.88920e-01 1.80036e-03 -5.1267608349e-01 -3.2195554766e-01 2.5571268001e-08 
90.005 0.35078 -0.27006 0.00016 0.02635 0.03496 0.00001 1.7767e-04 3.9406e-05 7.8968e-01 6.8892e-05 -2.9454e-05 4.7879e-01 0.49397 0.38200 0.60630 0.05336 -0.00007 -0.00003 1.89045e-01 1.80563e-03 -5.1266952046e-01 -3.2181883601e-01 4.5302611375e-08 
