# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
0.000 -0.03164 -0.00158 -0.00000 0.00028 -0.00556 0.00000 -3.8878e-19 6.0372e-19 1.7500e-01 4.6146e-18 4.3775e-18 9.8349e-02 0.40437 0.46244 0.56199 0.00000 0.00000 0.00000 8.60552e-03 1.30800e-30 -5.1637235488e-01 -5.0776683669e-01 4.3616731608e-33 
10.000 0.00870 -0.02912 -0.00002 0.00550 0.00184 -0.00000 -3.4878e-05 1.4018e-05 1.7642e-01 -1.2633e-05 8.2724e-06 9.8340e-02 0.45677 0.40383 0.55743 0.01084 0.00002 0.00002 8.67437e-03 9.24551e-04 -5.1828131135e-01 -5.0868239169e-01 5.0975551020e-13 
20.000 0.02254 0.01920 -0.00004 -0.00379 0.00456 -0.00000 -8.0589e-06 -5.0880e-05 1.7655e-01 -1.7122e-05 -1.9875e-05 9.8415e-02 0.40989 0.45071 0.55744 -0.02004 0.00002 -0.00008 8.68750e-03 9.24456e-04 -5.1828120750e-01 -5.0866925053e-01 1.0346798261e-12 
30.000 -0.02666 0.01510 -0.00005 -0.00282 -0.00491 0.00000 4.0063e-05 2.7934e-05 1.7689e-01 2.3670e-05 -1.4872e-05 9.8604e-02 0.44149 0.41911 0.55744 0.02632 -0.00016 0.00003 8.72089e-03 9.24298e-04 -5.1828104373e-01 -5.0863585525e-01 1.8512704734e-13 
40.005 -0.00580 -0.02875 -0.00004 0.00578 -0.00089 -0.00000 -6.7024e-05 1.7192e-06 1.7732e-01 3.5802e-06 2.5296e-05 9.8846e-02 0.43030 0.43029 0.55744 -0.02860 0.00013 0.00018 8.76375e-03 9.23971e-04 -5.1828068978e-01 -5.0859297016e-01 1.6452265292e-12 
50.005 0.02509 0.01024 -0.00006 -0.00241 0.00568 -0.00000 4.4780e-05 -9.3406e-05 1.7805e-01 -3.2363e-05 -1.4683e-05 9.9249e-02 0.41886 0.44174 0.55744 0.02621 0.00014 -0.00027 8.83546e-03 9.23584e-04 -5.1828027646e-01 -5.0852122826e-01 7.5508507580e-12 
60.005 -0.02387 0.01344 0.00002 -0.00296 -0.00518 0.00002 -6.4968e-05 6.1410e-05 1.7867e-01 -3.3504e-05 -3.0481e-05 9.9595e-02 0.45156 0.40904 0.55744 -0.01913 -0.00032 -0.00002 8.89714e-03 9.23298e-04 -5.1827998492e-01 -5.0845954337e-01 4.6382731654e-12 
70.005 0.00310 -0.02679 0.00013 0.00605 0.00077 0.00000 5.6149e-06 -2.0984e-04 1.7855e-01 1.2900e-05 -8.0328e-05 9.9528e-02 0.40299 0.45761 0.55744 0.00848 0.00009 0.00007 8.88521e-03 9.23296e-04 -5.1827998039e-01 -5.0847147876e-01 7.0424068146e-12 
80.005 0.01907 0.02018 0.00006 -0.00426 0.00435 -0.00001 1.0825e-04 1.1685e-04 1.7778e-01 4.9039e-05 8.5898e-06 9.9102e-02 0.45869 0.40191 0.55744 0.00346 -0.00022 -0.00001 8.80922e-03 9.23586e-04 -5.1828028307e-01 -5.0854747752e-01 6.0907091035e-12 
90.005 -0.02880 0.00890 -0.00000 -0.00183 -0.00542 -0.00000 -1.0052e-04 -5.5478e-05 1.7708e-01 3.9316e-06 4.7511e-06 9.8710e-02 0.40559 0.45501 0.55744 -0.01440 0.00016 0.00025 8.73976e-03 9.24074e-04 -5.1828080843e-01 -5.0861697318e-01 9.4309140990e-13 
100.005 0.00026 -0.03034 0.00002 0.00578 0.00011 0.00000 1.3494e-04 -6.3300e-05 1.7656e-01 1.2903e-05 -1.1937e-05 9.8421e-02 0.44757 0.41302 0.55743 0.02280 0.00006 -0.00026 8.68870e-03 9.24436e-04 -5.1828119148e-01 -5.0866805071e-01 4.8661482672e-13 
110.005 0.02833 0.01109 0.00002 -0.00202 0.00549 -0.00001 -1.5836e-05 6.9205e-05 1.7617e-01 1.5855e-05 -1.4466e-05 9.8205e-02 0.42286 0.43773 0.55743 -0.02762 -0.00026 0.00014 8.65049e-03 9.24684e-04 -5.1828145249e-01 -5.0870627834e-01 8.6236830013e-13 
120.005 -0.01900 0.02578 -0.00005 -0.00457 -0.00320 -0.00000 2.2990e-05 -1.3189e-04 1.7598e-01 2.7325e-05 -1.7508e-05 9.8098e-02 0.42696 0.43363 0.55743 0.02841 0.00022 0.00012 8.63181e-03 9.24901e-04 -5.1828168941e-01 -5.0872497375e-01 1.6763110949e-13 
130.005 -0.02299 -0.02262 -0.00003 0.00396 -0.00391 0.00001 1.5417e-04 4.2863e-05 1.7581e-01 2.8408e-05 -7.8749e-06 9.8003e-02 0.44384 0.41675 0.55743 -0.02519 -0.00012 -0.00022 8.61506e-03 9.25048e-04 -5.1828184902e-01 -5.0874173876e-01 1.5548874752e-13 
140.005 0.02628 -0.01709 0.00003 0.00313 0.00485 0.00000 -8.8759e-05 3.4675e-05 1.7561e-01 1.5852e-05 -1.0315e-05 9.7889e-02 0.40851 0.45208 0.55743 0.01853 -0.00014 0.00029 8.59504e-03 9.25160e-04 -5.1828196436e-01 -5.0876176706e-01 1.4956782616e-13 
