# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
0.000 3.16436 0.15835 0.00000 -0.02780 0.55555 0.00000 -5.7041e-17 -1.1509e-20 1.7500e-01 -6.4322e-21 -6.8821e-22 4.8714e-05 0.00016 0.00023 0.00028 0.00000 -0.00000 0.00000 4.26252e-06 1.30800e-30 -2.2857998311e-04 -2.2431746608e-04 4.3616731608e-33 
10.000 -0.86969 2.91242 0.00199 -0.55029 -0.18410 0.00030 -1.4930e-04 4.7190e-04 1.9016e-01 -1.6728e-08 1.3294e-07 5.2910e-05 0.00023 0.00017 0.00028 0.00002 0.00000 0.00000 5.03072e-06 9.24551e-04 -2.2863544669e-04 7.0094594696e-04 5.0975551020e-13 
20.000 -2.25435 -1.92036 0.00433 0.37896 -0.45564 0.00014 5.3786e-05 -3.5232e-05 2.0832e-01 -2.4078e-08 3.1370e-08 5.7962e-05 0.00019 0.00020 0.00028 -0.00003 0.00000 -0.00000 6.03725e-06 9.24456e-04 -2.2863469909e-04 7.0185813632e-04 1.0346798261e-12 
30.000 2.66583 -1.50992 0.00489 0.28239 0.49139 -0.00004 -7.0892e-05 3.3345e-06 2.0299e-01 3.9523e-08 -7.5650e-08 5.6479e-05 0.00017 0.00022 0.00028 0.00002 -0.00000 0.00000 5.73220e-06 9.24298e-04 -2.2863516841e-04 7.0139533673e-04 1.8512704734e-13 
40.005 0.58004 2.87548 0.00431 -0.57788 0.08915 0.00001 -2.4544e-04 -5.7443e-04 1.6568e-01 -4.3140e-08 -7.1282e-08 4.6098e-05 0.00023 0.00016 0.00028 -0.00001 0.00000 0.00000 3.81879e-06 9.23971e-04 -2.2863584341e-04 6.9915366234e-04 1.6452265292e-12 
50.005 -2.50883 -1.02365 0.00571 0.24077 -0.56824 0.00003 6.5796e-05 6.4413e-04 2.1449e-01 -9.5466e-08 1.1260e-07 5.9679e-05 0.00016 0.00023 0.00028 -0.00001 -0.00000 -0.00000 6.40025e-06 9.23584e-04 -2.2863410536e-04 7.0134976199e-04 7.5508507580e-12 
60.005 2.38657 -1.34424 -0.00240 0.29647 0.51849 -0.00154 -2.1840e-04 1.4958e-03 2.8391e-01 -1.8553e-09 5.0025e-07 7.9000e-05 0.00017 0.00022 0.00028 0.00003 0.00000 -0.00000 1.12150e-05 9.23298e-04 -2.2863136928e-04 7.0588165342e-04 4.6382731654e-12 
70.005 -0.31006 2.67936 -0.01315 -0.60515 -0.07665 -0.00011 1.1679e-03 1.4471e-03 1.8845e-01 2.4759e-07 3.1929e-07 5.2435e-05 0.00022 0.00017 0.00028 0.00003 0.00000 -0.00000 4.94102e-06 9.23296e-04 -2.2863490588e-04 6.9960240322e-04 7.0424068146e-12 
80.005 -1.90662 -2.01757 -0.00649 0.42557 -0.43480 0.00102 6.0589e-04 -1.4345e-03 1.8138e-01 2.3189e-07 -2.9015e-07 5.0467e-05 0.00018 0.00021 0.00028 -0.00003 0.00000 0.00000 4.57714e-06 9.23586e-04 -2.2863521112e-04 6.9952819984e-04 6.0907091035e-12 
90.005 2.88009 -0.89021 0.00044 0.18318 0.54207 0.00017 3.1641e-04 -1.8339e-03 2.5844e-01 6.3213e-09 -5.4277e-07 7.1909e-05 0.00017 0.00022 0.00028 0.00002 -0.00000 -0.00000 9.29254e-06 9.24074e-04 -2.2863308698e-04 7.0473356544e-04 9.4309140990e-13 
