# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
1170.002 1.95018 0.24505 0.01190 -0.09034 0.71093 0.00404 -8.8686e-03 2.7964e-03 3.5373e-01 -4.0657e-07 2.4569e-07 9.0190e-05 0.00016 0.00022 0.00026 -0.00001 -0.00000 0.00000 1.59538e-05 2.79662e-04 -2.3187049671e-04 6.3744948815e-05 7.2930881965e-11 
1180.002 -1.63748 -1.13659 -0.00707 0.38720 -0.58072 -0.00516 1.1780e-02 -1.1208e-03 3.7251e-01 2.4095e-06 -1.6669e-06 9.4987e-05 0.00018 0.00021 0.00025 -0.00003 -0.00000 0.00000 1.77069e-05 2.80206e-04 -2.3186762306e-04 6.6045086783e-05 9.0242935866e-11 
1190.002 0.99577 1.68072 0.02823 -0.62551 0.35373 -0.00055 3.1789e-03 -2.4165e-03 3.4494e-01 -3.9731e-07 -1.1694e-06 8.7954e-05 0.00021 0.00018 0.00026 -0.00003 -0.00000 -0.00000 1.51702e-05 2.79813e-04 -2.3187045905e-04 6.3112609066e-05 9.4236586582e-11 
1200.002 -0.14783 -1.97362 -0.00543 0.70564 -0.05777 0.00579 -1.2839e-02 -1.1965e-02 3.7013e-01 -3.7261e-06 -2.1206e-06 9.4435e-05 0.00022 0.00016 0.00026 -0.00000 -0.00000 -0.00000 1.75131e-05 2.79815e-04 -2.3186844226e-04 6.5459582563e-05 8.2420957208e-11 
1210.002 -0.76276 1.84243 0.00529 -0.64359 -0.27137 -0.00679 -3.9358e-03 -4.8445e-03 3.5958e-01 -5.7407e-07 1.6448e-07 9.1689e-05 0.00021 0.00017 0.00026 0.00002 0.00000 0.00000 1.64857e-05 2.80070e-04 -2.3186920900e-04 6.4686881288e-05 9.3130054613e-11 
1220.002 1.45069 -1.29631 0.01859 0.48388 0.54121 0.00417 -9.0663e-03 8.3727e-03 3.5542e-01 -8.5868e-07 1.2770e-06 9.0674e-05 0.00019 0.00019 0.00026 0.00003 -0.00000 0.00000 1.61231e-05 2.79577e-04 -2.3187016303e-04 6.3830013155e-05 7.5387905931e-11 
1230.002 -1.91257 0.52481 -0.00036 -0.19096 -0.67703 -0.00014 -7.1223e-03 3.7347e-03 3.6068e-01 -1.8272e-06 -4.8312e-08 9.1985e-05 0.00017 0.00022 0.00026 0.00002 -0.00000 -0.00000 1.65952e-05 2.80027e-04 -2.3186928481e-04 6.4752750002e-05 8.8799565090e-11 
1240.002 1.94033 0.34527 0.01311 -0.13893 0.69939 0.00177 1.0616e-02 1.0815e-02 3.5977e-01 1.6521e-06 2.1749e-06 9.1816e-05 0.00016 0.00022 0.00026 -0.00001 -0.00000 0.00000 1.65368e-05 2.79720e-04 -2.3186955023e-04 6.4387679773e-05 7.5780675250e-11 
1250.002 -1.54934 -1.21514 0.00010 0.42601 -0.57247 -0.00302 8.3067e-03 -3.7537e-03 3.6150e-01 1.1853e-06 -3.1115e-07 9.2191e-05 0.00018 0.00020 0.00026 -0.00003 0.00000 -0.00000 1.66693e-05 2.79831e-04 -2.3186934592e-04 6.4631062337e-05 8.0546662337e-11 
1260.002 0.90201 1.75708 0.02350 -0.63099 0.31563 0.00027 -2.1104e-03 -2.0213e-02 3.5493e-01 1.0403e-07 -3.6914e-06 9.0596e-05 0.00021 0.00018 0.00026 -0.00003 -0.00000 0.00000 1.61150e-05 2.80115e-04 -2.3186928799e-04 6.4361112013e-05 8.9435935614e-11 
1270.002 -0.03230 -1.96822 -0.00570 0.71560 -0.00957 0.00497 -9.8183e-03 -5.5791e-03 3.6512e-01 -1.4421e-06 -1.7298e-06 9.3116e-05 0.00022 0.00016 0.00026 0.00000 -0.00000 0.00000 1.70114e-05 2.79633e-04 -2.3186953611e-04 6.4775183550e-05 7.0991279777e-11 
1280.002 -0.89435 1.77907 0.00823 -0.63179 -0.30005 -0.00942 -5.6210e-03 9.0485e-03 3.5905e-01 -1.2488e-06 1.2850e-06 9.1632e-05 0.00021 0.00017 0.00026 0.00002 -0.00000 -0.00000 1.64595e-05 2.80196e-04 -2.3186900886e-04 6.4786550053e-05 8.9376908017e-11 
1290.002 1.51650 -1.23197 0.02070 0.43993 0.56698 0.00583 -1.7411e-03 -2.9912e-03 3.5902e-01 -9.7587e-07 -1.3364e-06 9.1573e-05 0.00018 0.00020 0.00026 0.00003 -0.00000 -0.00000 1.64410e-05 2.79894e-04 -2.3186912298e-04 6.4465827513e-05 9.5920600008e-11 
1300.002 -1.93473 0.42392 -0.00757 -0.15697 -0.69041 -0.00084 1.0892e-03 -6.7396e-04 3.5675e-01 -1.0366e-06 5.0231e-07 9.0981e-05 0.00016 0.00022 0.00026 0.00001 0.00000 -0.00000 1.62278e-05 2.79843e-04 -2.3186992722e-04 6.4201181180e-05 8.0451269954e-11 
1310.002 1.92860 0.48811 0.01582 -0.17594 0.67684 -0.00148 -8.5857e-03 7.5334e-03 3.7240e-01 -1.4364e-06 2.6714e-06 9.5002e-05 0.00016 0.00022 0.00026 -0.00001 0.00000 0.00000 1.77058e-05 2.80189e-04 -2.3186763807e-04 6.6026684483e-05 9.4975421712e-11 
1320.002 -1.49163 -1.26014 0.00324 0.46798 -0.55137 0.00116 -3.5676e-04 -4.8010e-03 3.4387e-01 7.4917e-07 -9.6782e-07 8.7735e-05 0.00019 0.00020 0.00026 -0.00003 -0.00000 0.00000 1.50870e-05 2.79652e-04 -2.3187140617e-04 6.2868088473e-05 7.7662574942e-11 
1330.002 0.78353 1.81576 0.01713 -0.64542 0.28528 -0.00008 5.6796e-03 -6.8991e-04 3.7192e-01 1.6695e-06 -8.4257e-07 9.4894e-05 0.00021 0.00017 0.00026 -0.00002 -0.00000 0.00000 1.76518e-05 2.80101e-04 -2.3186798032e-04 6.5884394844e-05 8.8387056447e-11 
1340.002 0.07256 -1.97603 -0.00348 0.70899 0.04041 0.00444 -2.1417e-03 1.4722e-03 3.5001e-01 -1.0267e-06 -6.7480e-07 8.9272e-05 0.00022 0.00016 0.00026 0.00000 -0.00000 -0.00000 1.56234e-05 2.79847e-04 -2.3187078280e-04 6.3599527034e-05 7.7056610104e-11 
1350.002 -0.97770 1.70365 0.01107 -0.62937 -0.34137 -0.00796 1.2417e-03 -7.6159e-03 3.6858e-01 -5.8268e-07 -1.1636e-06 9.4038e-05 0.00021 0.00017 0.00026 0.00002 0.00000 -0.00000 1.73346e-05 2.79875e-04 -2.3186868012e-04 6.5340748761e-05 7.8607875961e-11 
1360.002 1.61409 -1.14246 0.02083 0.40229 0.57846 0.00682 -2.3806e-03 -9.8783e-03 3.4928e-01 -4.8798e-07 -1.7982e-06 8.9124e-05 0.00018 0.00020 0.00026 0.00003 0.00000 0.00000 1.55742e-05 2.80199e-04 -2.3187006673e-04 6.3903138213e-05 8.7340562253e-11 
