# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
0.000 -0.03164 -0.00158 0.00000 0.00028 -0.00556 0.00000 -2.3967e-18 -1.5622e-18 1.7500e-01 -5.9631e-19 -1.6263e-18 9.4748e-02 0.40714 0.45805 0.54141 -0.00000 -0.00000 0.00000 8.29042e-03 9.23243e-31 -5.1818845333e-01 -5.0989803754e-01 3.5076112483e-33 
10.002 0.00853 -0.02924 0.00001 0.00549 0.00180 0.00000 -9.6115e-06 -4.6604e-05 1.7658e-01 4.5663e-06 -2.6208e-06 9.4797e-02 0.45242 0.40613 0.53686 0.00949 0.00009 0.00005 8.36937e-03 9.85560e-04 -5.2022077237e-01 -5.1086584462e-01 4.9515222855e-13 
20.000 0.02263 0.01882 0.00002 -0.00377 0.00458 0.00000 5.6167e-05 3.3460e-05 1.7680e-01 6.4456e-06 1.2011e-05 9.4917e-02 0.41150 0.44705 0.53686 -0.01759 -0.00001 -0.00009 8.39061e-03 9.85387e-04 -5.2022058454e-01 -5.1084458701e-01 1.2762455247e-12 
30.000 -0.02656 0.01437 0.00003 -0.00274 -0.00500 0.00000 -6.4188e-05 3.7449e-05 1.7719e-01 -1.6958e-05 8.8276e-06 9.5128e-02 0.43884 0.41971 0.53686 0.02311 -0.00003 0.00006 8.42791e-03 9.85185e-04 -5.2022037212e-01 -5.1080727658e-01 3.4575012482e-13 
40.002 -0.00423 -0.02871 0.00002 0.00583 -0.00061 -0.00000 6.5046e-06 -5.7223e-05 1.7767e-01 -4.4875e-06 -1.4157e-05 9.5383e-02 0.42965 0.42889 0.53687 -0.02501 0.00006 -0.00005 8.47323e-03 9.84842e-04 -5.2022000304e-01 -5.1076193156e-01 1.8483839934e-12 
50.002 0.02423 0.01188 0.00002 -0.00277 0.00551 -0.00000 2.6038e-05 5.5104e-05 1.7832e-01 1.3753e-05 5.5054e-06 9.5736e-02 0.41877 0.43977 0.53687 0.02270 -0.00011 0.00001 8.53588e-03 9.84521e-04 -5.2021965493e-01 -5.1069924905e-01 8.3519449975e-12 
60.002 -0.02487 0.01207 -0.00003 -0.00267 -0.00531 -0.00001 7.1209e-06 2.3567e-06 1.7872e-01 2.3949e-05 1.4261e-05 9.5947e-02 0.44827 0.41028 0.53687 -0.01626 0.00008 0.00012 8.57368e-03 9.84370e-04 -5.2021949904e-01 -5.1066145094e-01 3.5062801831e-12 
70.002 0.00321 -0.02723 -0.00007 0.00596 0.00080 0.00000 1.5775e-05 5.9461e-05 1.7860e-01 -1.0180e-06 4.3267e-05 9.5883e-02 0.40521 0.45333 0.53687 0.00681 0.00009 -0.00004 8.56213e-03 9.84422e-04 -5.2021955338e-01 -5.1067300416e-01 4.6038634129e-12 
80.000 0.01919 0.01958 -0.00003 -0.00426 0.00440 0.00000 -5.6918e-06 -1.8729e-05 1.7805e-01 -1.7401e-05 -9.0304e-06 9.5588e-02 0.45401 0.40454 0.53687 0.00370 -0.00001 -0.00008 8.50966e-03 9.84627e-04 -5.2021976560e-01 -5.1072548157e-01 6.6238160557e-12 
90.000 -0.02865 0.00772 -0.00005 -0.00167 -0.00551 -0.00000 4.8190e-05 4.3904e-05 1.7752e-01 2.9471e-05 2.5800e-07 9.5305e-02 0.40812 0.45043 0.53687 -0.01334 -0.00011 0.00006 8.45925e-03 9.84942e-04 -5.2022010779e-01 -5.1077591156e-01 9.2707971327e-13 
100.000 0.00202 -0.02988 -0.00004 0.00575 0.00049 0.00000 -2.3396e-05 1.3184e-05 1.7715e-01 1.0086e-05 2.6311e-05 9.5108e-02 0.44346 0.41508 0.53686 0.02060 0.00012 0.00011 8.42435e-03 9.85193e-04 -5.2022037540e-01 -5.1081083398e-01 5.1729465512e-13 
