# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
0.000 4.53977 0.22718 -0.00000 -0.02131 0.42587 0.00000 -1.7370e-18 -4.2061e-19 9.4000e-02 1.7788e-20 -3.5575e-20 1.3847e-03 0.00773 0.01189 0.01473 -0.00000 -0.00000 0.00000 6.50825e-05 5.11606e-30 -1.0360998612e-02 -1.0295916142e-02 1.1941440838e-31 
10.000 2.46621 3.78207 -0.00056 -0.36295 0.22944 -0.00010 6.4207e-04 -8.0398e-04 9.6921e-02 5.7504e-06 -1.1762e-05 1.4234e-03 0.01048 0.00909 0.01469 -0.00195 -0.00003 -0.00003 6.89868e-05 1.81054e-03 -1.0375112683e-02 -8.4955834618e-03 3.2786683586e-08 
20.000 -1.67910 4.11840 -0.00150 -0.40114 -0.17126 -0.00008 3.6111e-04 -5.1020e-04 9.8522e-02 5.0550e-06 -1.2692e-05 1.4469e-03 0.01133 0.00824 0.01469 0.00138 -0.00009 0.00002 7.12787e-05 1.80357e-03 -1.0375103017e-02 -8.5002528157e-03 4.0657252326e-08 
30.000 -4.31757 0.83461 -0.00179 -0.08166 -0.43337 0.00002 -1.9881e-04 -8.8294e-04 9.9815e-02 2.6723e-06 -1.4335e-05 1.4659e-03 0.00790 0.01167 0.01469 0.00086 -0.00004 0.00005 7.31664e-05 1.80005e-03 -1.0375090404e-02 -8.5018726640e-03 2.7259187865e-08 
40.005 -3.03284 -3.19807 -0.00132 0.31582 -0.30579 0.00008 -4.7763e-04 -5.7175e-04 1.0127e-01 -1.4440e-06 -4.6461e-06 1.4873e-03 0.00981 0.00976 0.01469 -0.00207 -0.00000 0.00002 7.53112e-05 1.80451e-03 -1.0375079019e-02 -8.4952593299e-03 4.4075314900e-08 
50.005 1.00252 -4.35286 -0.00069 0.42394 0.09069 0.00006 -8.2107e-04 -6.5821e-04 1.0151e-01 -1.1874e-05 -7.9021e-07 1.4908e-03 0.01163 0.00794 0.01469 0.00094 0.00005 -0.00002 7.56716e-05 1.81087e-03 -1.0375081612e-02 -8.4885412598e-03 3.3629427730e-08 
60.005 4.18955 -1.70491 -0.00031 0.16450 0.39549 0.00002 -1.1439e-04 -6.3320e-05 9.8814e-02 -1.0583e-05 1.5737e-06 1.4511e-03 0.00815 0.01142 0.01469 0.00127 0.00002 -0.00010 7.16957e-05 1.81030e-03 -1.0375106496e-02 -8.4931151683e-03 3.2510702966e-08 
70.005 3.84631 2.39536 -0.00030 -0.22824 0.36206 -0.00003 -4.5606e-04 8.1589e-04 9.3643e-02 -1.0163e-05 5.3606e-06 1.3752e-03 0.00916 0.01041 0.01469 -0.00198 -0.00004 -0.00005 6.43940e-05 1.80333e-03 -1.0375136947e-02 -8.5074097429e-03 3.4741598403e-08 
80.005 0.27699 4.47811 -0.00080 -0.43183 0.02095 -0.00007 -2.5373e-04 3.3711e-04 8.9069e-02 -1.7666e-06 1.4975e-06 1.3081e-03 0.01185 0.00771 0.01469 -0.00011 -0.00001 0.00001 5.82551e-05 1.80036e-03 -1.0375148221e-02 -8.5165338211e-03 2.5571268001e-08 
90.005 -3.50776 2.70064 -0.00160 -0.26346 -0.34959 -0.00006 5.6711e-04 5.7540e-04 8.9291e-02 1.0229e-05 6.1441e-06 1.3114e-03 0.00947 0.01009 0.01469 0.00205 -0.00001 0.00004 5.85504e-05 1.80563e-03 -1.0375132760e-02 -8.5109493631e-03 4.5302611375e-08 
