# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
0.000 -0.01978 -0.00099 -0.00000 0.00035 -0.00703 0.00000 -1.2668e-17 -6.4563e-19 8.0000e-01 -2.6238e-17 -4.9873e-18 3.7980e-01 0.42791 0.47020 0.47475 -0.00000 -0.00000 -0.00000 1.51920e-01 1.63777e-30 -5.2648924841e-01 -3.7456937582e-01 7.7181220408e-33 
10.002 0.01724 0.00952 -0.00014 -0.00355 0.00621 -0.00002 -1.0911e-04 -1.5688e-04 7.9883e-01 -6.9609e-05 -7.7580e-05 3.7965e-01 0.46830 0.42742 0.47525 0.00578 -0.00001 -0.00002 1.51637e-01 2.80432e-04 -5.2688684412e-01 -3.7496934395e-01 2.0017399873e-08 
20.000 -0.01081 -0.01655 0.00002 0.00582 -0.00404 0.00003 7.7496e-05 -7.4698e-05 7.9902e-01 4.9167e-05 -4.9974e-05 3.7973e-01 0.42968 0.46605 0.47525 -0.01100 -0.00002 0.00002 1.51707e-01 2.79981e-04 -5.2688648309e-01 -3.7489921115e-01 1.3618419971e-10 
30.000 0.00304 0.01942 -0.00025 -0.00703 0.00097 0.00001 -1.0239e-04 -4.0510e-04 7.9911e-01 -3.7888e-05 -1.7399e-04 3.7978e-01 0.46242 0.43331 0.47525 0.01548 0.00000 0.00002 1.51742e-01 2.80058e-04 -5.2688609485e-01 -3.7486358301e-01 9.1328923005e-11 
40.002 0.00603 -0.01884 0.00004 0.00678 0.00215 -0.00006 -1.5455e-04 -1.4225e-04 7.9887e-01 -1.0275e-04 -6.6560e-05 3.7966e-01 0.43806 0.45766 0.47525 -0.01885 -0.00001 -0.00005 1.51651e-01 2.79668e-04 -5.2688699732e-01 -3.7495596780e-01 7.2723358416e-11 
50.002 -0.01407 0.01406 -0.00004 -0.00500 -0.00488 0.00009 -2.5307e-04 -2.3750e-04 7.9922e-01 -1.0726e-04 -1.5036e-04 3.7984e-01 0.45225 0.44348 0.47525 0.02080 -0.00005 0.00002 1.51787e-01 2.80245e-04 -5.2688589340e-01 -3.7481876911e-01 9.1824601434e-11 
60.002 0.01834 -0.00680 -0.00022 0.00238 0.00679 -0.00005 -4.7194e-04 -1.2484e-04 7.9887e-01 -1.8984e-04 -3.8809e-05 3.7966e-01 0.44923 0.44649 0.47525 -0.02120 0.00001 0.00002 1.51651e-01 2.79724e-04 -5.2688701926e-01 -3.7495672034e-01 8.5909861280e-11 
70.002 -0.01961 -0.00228 0.00007 0.00074 -0.00705 -0.00000 -4.7590e-05 -6.7039e-05 7.9901e-01 -4.9779e-05 -2.6224e-06 3.7973e-01 0.44086 0.45487 0.47525 0.02006 0.00004 -0.00003 1.51706e-01 2.79926e-04 -5.2688654169e-01 -3.7490082118e-01 8.2834056143e-11 
80.000 0.01680 0.01063 -0.00015 -0.00386 0.00587 0.00001 -1.5763e-04 1.0600e-06 7.9910e-01 -1.0101e-04 -3.8144e-05 3.7977e-01 0.45995 0.43578 0.47525 -0.01748 -0.00005 -0.00004 1.51738e-01 2.80040e-04 -5.2688630247e-01 -3.7486825655e-01 9.3800540791e-11 
90.000 -0.00996 -0.01681 -0.00004 0.00618 -0.00374 -0.00001 -7.9208e-05 9.5767e-05 7.9877e-01 1.8818e-06 2.9647e-05 3.7962e-01 0.43153 0.46419 0.47525 0.01358 -0.00002 0.00004 1.51613e-01 2.79679e-04 -5.2688735951e-01 -3.7499456877e-01 6.9387111441e-11 
100.000 0.00162 0.01972 -0.00018 -0.00702 0.00061 0.00000 -4.1736e-05 -3.2754e-04 7.9914e-01 -1.4311e-05 -1.2468e-04 3.7979e-01 0.46725 0.42848 0.47525 -0.00870 0.00002 0.00000 1.51755e-01 2.80169e-04 -5.2688608487e-01 -3.7485114093e-01 8.9071789955e-11 
110.000 0.00695 -0.01848 0.00002 0.00663 0.00263 -0.00005 -1.1354e-04 -1.0109e-04 7.9885e-01 -8.4534e-05 -4.8521e-05 3.7965e-01 0.42686 0.46887 0.47525 0.00317 -0.00000 -0.00004 1.51644e-01 2.79734e-04 -5.2688709179e-01 -3.7496292493e-01 7.2242054987e-11 
120.000 -0.01491 0.01288 -0.00008 -0.00482 -0.00524 0.00009 -1.6420e-04 -3.1047e-04 7.9898e-01 -7.1246e-05 -1.6959e-04 3.7972e-01 0.46895 0.42678 0.47525 0.00258 -0.00005 0.00001 1.51692e-01 2.80024e-04 -5.2688668763e-01 -3.7491472763e-01 8.3388905715e-11 
130.000 0.01880 -0.00591 -0.00022 0.00199 0.00679 -0.00006 -4.1129e-04 -1.6145e-04 7.9912e-01 -1.8942e-04 -6.9592e-05 3.7978e-01 0.42824 0.46749 0.47525 -0.00816 0.00000 -0.00002 1.51747e-01 2.80154e-04 -5.2688611993e-01 -3.7485936659e-01 8.9634921093e-11 
140.000 -0.01944 -0.00337 0.00011 0.00119 -0.00703 0.00000 -1.5396e-04 -3.6131e-05 7.9885e-01 -7.8616e-05 -1.9069e-05 3.7965e-01 0.46457 0.43116 0.47525 0.01312 -0.00000 -0.00001 1.51644e-01 2.79727e-04 -5.2688710971e-01 -3.7496323725e-01 7.1498552125e-11 
150.000 0.01598 0.01185 -0.00019 -0.00409 0.00567 0.00005 -3.7009e-04 9.0101e-06 7.9922e-01 -1.6796e-04 1.6541e-06 3.7983e-01 0.43529 0.46044 0.47525 -0.01713 -0.00001 -0.00001 1.51784e-01 2.80295e-04 -5.2688594734e-01 -3.7482157771e-01 8.7883721927e-11 
160.000 -0.00929 -0.01723 -0.00005 0.00638 -0.00329 -0.00004 -8.5872e-05 1.0408e-04 7.9891e-01 -4.8594e-05 6.8660e-05 3.7968e-01 0.45537 0.44036 0.47525 0.01987 0.00003 -0.00001 1.51664e-01 2.79808e-04 -5.2688690227e-01 -3.7494298954e-01 8.8589857845e-11 
170.000 0.00047 0.01973 -0.00010 -0.00709 0.00025 0.00002 -2.2516e-05 -1.1304e-04 7.9900e-01 -3.4893e-05 -7.2377e-05 3.7972e-01 0.44597 0.44976 0.47525 -0.02116 -0.00003 -0.00003 1.51700e-01 2.79912e-04 -5.2688656953e-01 -3.7490696535e-01 8.3489250257e-11 
180.000 0.00816 -0.01811 -0.00002 0.00635 0.00299 -0.00003 -1.8113e-04 8.8343e-06 7.9912e-01 -6.2742e-05 -1.4977e-05 3.7979e-01 0.44400 0.45173 0.47525 0.02090 -0.00002 0.00002 1.51748e-01 2.80078e-04 -5.2688616574e-01 -3.7485771412e-01 9.6438297408e-11 
190.000 -0.01532 0.01218 -0.00009 -0.00453 -0.00561 0.00005 -6.4285e-05 -3.3633e-04 7.9877e-01 -1.3444e-05 -1.2760e-04 3.7961e-01 0.45719 0.43853 0.47525 -0.01908 0.00002 0.00001 1.51610e-01 2.79621e-04 -5.2688731381e-01 -3.7499729190e-01 7.3952214529e-11 
