# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
0.000 3.16436 0.15835 -0.00000 -0.02780 0.55555 0.00000 2.6045e-17 3.6384e-18 1.7500e-01 3.2823e-21 1.4823e-21 5.0035e-05 0.00019 0.00022 0.00029 -0.00000 0.00000 -0.00000 4.37810e-06 9.23243e-31 -2.2311191747e-04 -2.1873381464e-04 3.5076112483e-33 
10.002 -0.85308 2.92367 -0.00065 -0.54852 -0.17998 -0.00011 -5.7780e-05 -1.6535e-04 1.8483e-01 -2.7013e-08 -2.1342e-08 5.2824e-05 0.00022 0.00019 0.00029 0.00001 0.00000 -0.00000 4.88167e-06 9.85560e-04 -2.2316053211e-04 7.6728153071e-04 4.9515222855e-13 
20.000 -2.26259 -1.88164 -0.00211 0.37679 -0.45781 -0.00017 1.2680e-04 2.1273e-04 2.0225e-01 3.1017e-08 7.9283e-09 5.7803e-05 0.00020 0.00021 0.00029 -0.00002 -0.00000 0.00000 5.84519e-06 9.85387e-04 -2.2315996988e-04 7.6807229222e-04 1.2762455247e-12 
30.000 2.65649 -1.43748 -0.00331 0.27443 0.50032 -0.00001 8.2185e-05 -3.1051e-05 2.1548e-01 3.9604e-08 4.1519e-08 6.1585e-05 0.00019 0.00022 0.00029 0.00002 0.00000 0.00000 6.63509e-06 9.85185e-04 -2.2315964756e-04 7.6865998027e-04 3.4575012482e-13 
40.002 0.42346 2.87146 -0.00247 -0.58263 0.06082 0.00010 2.1038e-04 3.3830e-04 1.9811e-01 3.3451e-08 4.2115e-08 5.6620e-05 0.00022 0.00019 0.00029 0.00000 -0.00000 -0.00000 5.60847e-06 9.84842e-04 -2.2315994446e-04 7.6729085241e-04 1.8483839934e-12 
50.002 -2.42286 -1.18820 -0.00236 0.27700 -0.55103 0.00005 -3.2738e-04 -6.5093e-04 1.8761e-01 -4.5210e-08 -1.0528e-07 5.3620e-05 0.00019 0.00022 0.00029 -0.00001 0.00000 0.00000 5.02976e-06 9.84521e-04 -2.2315996680e-04 7.6639098144e-04 8.3519449975e-12 
60.002 2.48718 -1.20674 0.00259 0.26716 0.53058 0.00083 5.4533e-04 -4.7513e-04 2.2929e-01 9.0489e-08 -2.7101e-07 6.5532e-05 0.00020 0.00021 0.00029 0.00002 -0.00000 -0.00000 7.51304e-06 9.84370e-04 -2.2315906522e-04 7.6872397097e-04 3.5062801831e-12 
70.002 -0.32051 2.72336 0.00704 -0.59561 -0.08049 -0.00018 2.9058e-04 -1.7896e-03 2.5034e-01 1.2210e-07 -3.2738e-07 7.1550e-05 0.00022 0.00019 0.00029 0.00001 0.00000 0.00000 8.95612e-06 9.84422e-04 -2.2315814633e-04 7.7022017555e-04 4.6038634129e-12 
80.000 -1.91885 -1.95802 0.00302 0.42555 -0.44011 -0.00020 2.9605e-04 2.8978e-04 2.2358e-01 7.6541e-08 -1.2138e-07 6.3900e-05 0.00021 0.00020 0.00029 -0.00002 -0.00000 0.00000 7.14330e-06 9.84627e-04 -2.2315894844e-04 7.6861121716e-04 6.6238160557e-12 
90.000 2.86479 -0.77220 0.00488 0.16695 0.55074 0.00029 -2.4443e-04 -5.4520e-04 1.9337e-01 -5.4453e-08 9.0041e-09 5.5264e-05 0.00019 0.00022 0.00029 0.00000 0.00000 -0.00000 5.34326e-06 9.84942e-04 -2.2316016827e-04 7.6712505844e-04 9.2707971327e-13 
100.000 -0.20174 2.98761 0.00442 -0.57470 -0.04871 -0.00040 -4.9510e-04 1.0174e-03 1.7150e-01 -1.7292e-07 1.8362e-07 4.9014e-05 0.00022 0.00019 0.00029 0.00001 -0.00000 -0.00000 4.20295e-06 9.85193e-04 -2.2316074511e-04 7.6623481326e-04 5.1729465512e-13 
110.000 -2.57384 -1.38710 0.00015 0.27942 -0.52585 -0.00026 -6.1422e-04 -3.0835e-05 1.7862e-01 -1.1604e-07 4.4404e-08 5.1049e-05 0.00019 0.00022 0.00029 -0.00001 0.00000 0.00000 4.55906e-06 9.85308e-04 -2.2316058428e-04 7.6670657459e-04 1.8014742732e-12 
120.000 2.37223 -1.92676 -0.00035 0.37176 0.43375 0.00004 2.4554e-04 4.7180e-04 2.1245e-01 5.8882e-08 1.0718e-08 6.0720e-05 0.00021 0.00020 0.00029 0.00002 -0.00000 -0.00000 6.45010e-06 9.85422e-04 -2.2315987186e-04 7.6871238289e-04 3.8608735915e-13 
130.000 1.28819 2.80751 -0.00056 -0.51796 0.22647 -0.00010 2.2401e-04 -1.3763e-03 2.1626e-01 4.0000e-08 -2.4239e-07 6.1808e-05 0.00022 0.00019 0.00029 -0.00001 0.00000 -0.00000 6.68335e-06 9.85446e-04 -2.2315968997e-04 7.6896965880e-04 1.6344466022e-13 
140.000 -2.93630 0.24241 -0.00207 -0.03896 -0.59098 -0.00021 3.6507e-04 -5.7651e-04 1.8244e-01 4.3862e-08 -2.7330e-07 5.2141e-05 0.00019 0.00022 0.00029 -0.00001 -0.00000 -0.00000 4.75641e-06 9.85354e-04 -2.2316040870e-04 7.6694964510e-04 1.5943856044e-12 
150.000 1.04126 -2.78895 -0.00432 0.54979 0.19294 -0.00015 -1.0246e-03 -4.5605e-04 1.6747e-01 -1.2583e-07 -5.1882e-08 4.7862e-05 0.00022 0.00019 0.00029 0.00001 0.00000 0.00000 4.00793e-06 9.85249e-04 -2.2316084974e-04 7.6609559845e-04 8.9785429752e-13 
160.000 2.32952 1.90827 -0.00354 -0.36915 0.43394 0.00026 2.2467e-04 1.0187e-03 1.8840e-01 -7.4956e-08 2.7766e-07 5.3844e-05 0.00020 0.00021 0.00029 -0.00002 0.00000 -0.00000 5.07212e-06 9.85030e-04 -2.2316046977e-04 7.6694198613e-04 5.0957385703e-13 
170.000 -2.51690 1.21161 -0.00190 -0.24003 -0.55474 -0.00004 -8.3259e-04 1.3584e-03 2.1736e-01 -9.3873e-08 3.2189e-07 6.2122e-05 0.00020 0.00021 0.00029 0.00002 0.00000 0.00000 6.75157e-06 9.84650e-04 -2.2315935262e-04 7.6824202556e-04 5.2070045540e-12 
180.000 0.62743 -2.62505 -0.00049 0.59443 0.13596 0.00067 1.4458e-03 -1.6566e-04 2.4778e-01 1.5609e-07 -1.1105e-07 7.0816e-05 0.00022 0.00019 0.00029 0.00001 -0.00000 -0.00000 8.77348e-06 9.84364e-04 -2.2315821887e-04 7.6997915702e-04 8.1189143715e-12 
190.000 1.81367 2.08071 0.00934 -0.44799 0.39032 0.00078 1.6253e-04 -2.5054e-03 2.3930e-01 1.7967e-07 -5.3823e-07 6.8396e-05 0.00022 0.00019 0.00029 -0.00002 -0.00000 0.00000 8.18432e-06 9.84324e-04 -2.2315853963e-04 7.6934938558e-04 3.7960951987e-12 
200.000 -2.72556 0.26259 0.00929 -0.06207 -0.60670 -0.00060 6.2409e-04 -1.6280e-03 1.9584e-01 1.7283e-08 -5.1834e-07 5.5970e-05 0.00019 0.00022 0.00029 -0.00000 -0.00000 -0.00000 5.48093e-06 9.84560e-04 -2.2315973247e-04 7.6688156903e-04 5.9168672290e-12 
210.000 1.36133 -2.55663 0.00464 0.53093 0.25690 -0.00017 -2.0512e-03 -5.7943e-04 1.8723e-01 -3.3617e-07 -1.0841e-07 5.3509e-05 0.00022 0.00019 0.00029 0.00001 0.00000 0.00000 5.00961e-06 9.84917e-04 -2.2316027033e-04 7.6676597006e-04 2.1317706684e-12 
