# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
0.000 2.72386 0.13631 0.00000 -0.02751 0.54979 0.00000 4.8674e-18 1.8646e-18 2.0000e-01 -1.1520e-19 1.0164e-20 2.9721e-03 0.00752 0.01272 0.01486 -0.00000 -0.00000 -0.00000 2.97213e-04 8.63722e-31 -1.0245987144e-02 -9.9487737566e-03 6.8719171033e-32 
10.000 -1.47096 2.08380 0.00329 -0.46333 -0.36525 0.00045 5.0555e-04 -1.4307e-03 2.3305e-01 1.3080e-05 -3.6602e-05 3.4565e-03 0.01108 0.00911 0.01483 0.00241 -0.00011 0.00005 4.02795e-04 1.27293e-03 -1.0257746218e-02 -8.5820249837e-03 4.0283245956e-07 
20.000 -0.32188 -2.50438 0.00291 0.59183 -0.08750 -0.00065 -2.1959e-03 -1.2237e-03 2.5498e-01 -2.4621e-05 9.1709e-06 3.7820e-03 0.01267 0.00752 0.01483 -0.00037 0.00007 0.00001 4.82182e-04 1.27491e-03 -1.0257575343e-02 -8.5004854496e-03 3.7163778740e-07 
30.000 2.36255 1.27647 0.00054 -0.26153 0.50143 0.00012 -6.7875e-04 1.8748e-03 1.9557e-01 -1.9900e-05 1.3521e-05 2.8997e-03 0.00954 0.01065 0.01483 -0.00254 -0.00004 -0.00004 2.83568e-04 1.27400e-03 -1.0258437547e-02 -8.7008682660e-03 2.2160414678e-07 
40.005 -2.26920 1.31431 0.00345 -0.27991 -0.50247 0.00031 1.6779e-03 6.3701e-04 1.9006e-01 3.2513e-05 1.0354e-06 2.8182e-03 0.00949 0.01071 0.01483 0.00253 -0.00005 0.00008 2.67831e-04 1.27357e-03 -1.0258336602e-02 -8.7169371078e-03 3.5502323947e-07 
50.005 0.50509 -2.49694 0.00237 0.57250 0.11535 -0.00029 1.3629e-03 -1.8374e-03 2.8749e-01 1.2670e-05 -4.2627e-06 4.2654e-03 0.01254 0.00765 0.01484 0.00090 0.00003 -0.00001 6.13139e-04 1.27373e-03 -1.0257052895e-02 -8.3701789607e-03 4.3259766096e-07 
60.005 1.59063 2.07186 0.00165 -0.45451 0.35507 0.00026 -1.6322e-03 -1.9002e-03 2.0380e-01 -2.4391e-05 -3.0942e-05 3.0222e-03 0.01193 0.00826 0.01483 -0.00184 -0.00009 -0.00004 3.08010e-04 1.27264e-03 -1.0258219348e-02 -8.6775654454e-03 3.6567539053e-07 
70.005 -2.67378 0.21334 0.00335 -0.04254 -0.56540 -0.00020 9.9803e-04 1.3138e-03 1.8028e-01 1.4368e-05 9.3538e-06 2.6728e-03 0.00772 0.01247 0.01483 0.00105 -0.00004 0.00003 2.40941e-04 1.27394e-03 -1.0258559955e-02 -8.7436749971e-03 2.5347965352e-07 
80.005 1.25426 -2.23787 0.00116 0.50863 0.29630 -0.00009 2.2984e-03 -1.1169e-03 2.5953e-01 2.1051e-05 2.1753e-05 3.8491e-03 0.01167 0.00852 0.01483 0.00207 0.00010 -0.00001 4.99496e-04 1.27519e-03 -1.0257615809e-02 -8.4829305355e-03 3.0108953120e-07 
90.005 0.65465 2.44760 0.00347 -0.56756 0.17552 0.00044 1.6585e-03 8.6471e-04 2.3127e-01 2.3422e-05 -2.0050e-05 3.4299e-03 0.01259 0.00760 0.01483 -0.00074 -0.00011 0.00001 3.96634e-04 1.27444e-03 -1.0257741215e-02 -8.5866695334e-03 4.2529124822e-07 
100.005 -2.55264 -0.94221 0.00257 0.18395 -0.52111 -0.00036 7.6181e-04 -1.9458e-03 2.0190e-01 1.6598e-05 -1.6169e-05 2.9938e-03 0.00828 0.01191 0.01483 -0.00186 0.00004 0.00003 3.02246e-04 1.27276e-03 -1.0258256753e-02 -8.6832477907e-03 3.0388272905e-07 
110.005 1.98809 -1.70339 0.00008 0.35376 0.45750 0.00010 -2.7038e-03 1.5971e-04 2.0643e-01 -4.0252e-05 4.4646e-06 3.0614e-03 0.00986 0.01033 0.01483 0.00259 0.00005 -0.00007 3.16041e-04 1.27276e-03 -1.0258144981e-02 -8.6693477387e-03 3.5305636357e-07 
