# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
0.000 -0.02967 -0.00148 -0.00000 0.00029 -0.00574 0.00000 6.0223e-19 1.1060e-17 8.0000e-01 9.9747e-18 1.3878e-17 3.8414e-01 0.43207 0.43915 0.48018 -0.00000 0.00000 0.00000 1.53658e-01 3.71007e-31 -5.4035773385e-01 -3.8670000953e-01 1.0761994779e-32 
10.002 0.01235 -0.02668 -0.00002 0.00526 0.00247 -0.00000 2.3614e-04 7.6953e-05 7.9745e-01 -1.2180e-05 7.8748e-06 3.8415e-01 0.43530 0.42833 0.48172 0.00077 -0.00003 -0.00014 1.53170e-01 9.58780e-04 -5.4177364468e-01 -3.8764470986e-01 3.7987077455e-07 
20.000 0.01923 0.02209 -0.00002 -0.00437 0.00386 0.00000 -3.8105e-04 1.0830e-04 7.9746e-01 -1.0508e-05 -7.3406e-06 3.8415e-01 0.42862 0.43501 0.48171 -0.00159 -0.00007 0.00019 1.53171e-01 9.60039e-04 -5.4177595989e-01 -3.8764492369e-01 1.0391426164e-09 
30.000 -0.02810 0.00943 0.00000 -0.00185 -0.00546 -0.00000 1.9725e-04 -3.3003e-04 7.9746e-01 3.8796e-07 3.0179e-06 3.8414e-01 0.43453 0.42909 0.48171 0.00230 0.00018 -0.00011 1.53169e-01 9.59884e-04 -5.4177664592e-01 -3.8764737997e-01 2.1500214749e-10 
40.002 0.00151 -0.02943 -0.00001 0.00579 0.00035 -0.00000 2.4318e-05 3.7985e-04 7.9745e-01 -1.3543e-05 7.7205e-06 3.8414e-01 0.42972 0.43390 0.48171 -0.00289 -0.00020 -0.00003 1.53167e-01 9.60060e-04 -5.4177708771e-01 -3.8765022751e-01 3.1788241162e-10 
50.002 0.02612 0.01319 -0.00002 -0.00263 0.00521 -0.00000 -2.6368e-04 -2.7961e-04 7.9745e-01 -1.1644e-05 -6.2748e-06 3.8414e-01 0.43315 0.43047 0.48171 0.00330 0.00014 0.00013 1.53165e-01 9.59846e-04 -5.4177710542e-01 -3.8765230463e-01 3.9772565710e-10 
60.002 -0.02270 0.01904 0.00000 -0.00373 -0.00439 0.00000 3.6770e-04 7.7374e-05 7.9745e-01 -1.2923e-06 -7.4273e-07 3.8414e-01 0.43130 0.43232 0.48171 -0.00353 -0.00004 -0.00020 1.53166e-01 9.59336e-04 -5.4177667593e-01 -3.8765157408e-01 2.9982559003e-10 
70.002 -0.00947 -0.02803 -0.00001 0.00548 -0.00182 -0.00000 -3.5333e-04 1.9578e-04 7.9745e-01 -7.4612e-06 7.3592e-06 3.8414e-01 0.43147 0.43215 0.48171 0.00355 -0.00010 0.00018 1.53167e-01 9.58902e-04 -5.4177610166e-01 -3.8764995042e-01 4.1915052626e-10 
80.000 0.02913 0.00240 -0.00002 -0.00048 0.00583 0.00000 1.2006e-04 -3.2934e-04 7.9746e-01 -1.3762e-05 -1.6405e-07 3.8414e-01 0.43298 0.43064 0.48171 -0.00337 0.00018 -0.00008 1.53169e-01 9.58832e-04 -5.4177569969e-01 -3.8764784917e-01 3.0003072036e-10 
90.000 -0.01400 0.02597 -0.00000 -0.00512 -0.00272 0.00000 4.5956e-05 3.4708e-04 7.9746e-01 -4.6375e-06 -3.9972e-06 3.8415e-01 0.42987 0.43375 0.48171 0.00300 -0.00019 -0.00003 1.53171e-01 9.59088e-04 -5.4177570770e-01 -3.8764610534e-01 2.0537995097e-10 
100.000 -0.01916 -0.02260 -0.00000 0.00442 -0.00370 -0.00000 -2.8566e-04 -2.5557e-04 7.9746e-01 -4.5892e-06 6.2956e-06 3.8415e-01 0.43441 0.42921 0.48171 -0.00245 0.00014 0.00015 1.53172e-01 9.59598e-04 -5.4177607756e-01 -3.8764494491e-01 3.2410813789e-10 
110.000 0.02793 -0.00881 -0.00002 0.00172 0.00557 -0.00000 3.5869e-04 2.5244e-05 7.9746e-01 -1.3819e-05 1.3470e-06 3.8415e-01 0.42870 0.43493 0.48171 0.00175 -0.00001 -0.00021 1.53172e-01 9.60082e-04 -5.4177655630e-01 -3.8764411343e-01 4.5870642432e-10 
120.000 -0.00339 0.02926 -0.00001 -0.00576 -0.00062 0.00000 -3.1089e-04 1.9626e-04 7.9746e-01 -5.4977e-06 -4.3317e-06 3.8415e-01 0.43525 0.42837 0.48171 -0.00095 -0.00011 0.00016 1.53172e-01 9.60134e-04 -5.4177690553e-01 -3.8764522346e-01 3.0097732467e-10 
