# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
0.000 -0.02970 0.00000 0.00000 -0.00000 -0.00574 0.00000 5.6286e-18 1.1934e-18 8.0000e-01 5.3668e-18 -8.6736e-19 3.7768e-01 0.42955 0.43607 0.47210 0.00000 -0.00000 0.00000 1.51072e-01 5.92532e-31 -5.4267079838e-01 -3.9159906357e-01 6.9535928785e-33 
10.002 0.01103 -0.02728 0.00003 0.00539 0.00219 0.00000 -3.6872e-05 -1.6321e-04 7.9785e-01 1.1450e-05 -1.2489e-05 3.7768e-01 0.43242 0.42592 0.47338 0.00081 0.00007 0.00003 1.50666e-01 9.02165e-04 -5.4406241205e-01 -3.9249449783e-01 3.0562982008e-07 
20.000 0.02121 0.02087 0.00003 -0.00399 0.00414 -0.00000 1.6118e-04 4.6188e-05 7.9781e-01 1.8424e-05 3.2377e-06 3.7768e-01 0.42621 0.43211 0.47340 -0.00155 -0.00002 -0.00006 1.50659e-01 9.07662e-04 -5.4406156589e-01 -3.9249495648e-01 1.1967184737e-09 
30.000 -0.02690 0.01324 -0.00000 -0.00249 -0.00513 -0.00000 -1.0667e-04 5.9221e-05 7.9781e-01 1.5897e-06 2.7486e-06 3.7768e-01 0.43164 0.42669 0.47339 0.00223 -0.00003 0.00006 1.50658e-01 9.07425e-04 -5.4406169077e-01 -3.9249593923e-01 4.8584962039e-10 
40.002 -0.00218 -0.02899 0.00002 0.00587 -0.00036 0.00000 7.1018e-05 -1.3360e-04 7.9781e-01 1.0052e-05 -1.3094e-05 3.7768e-01 0.42732 0.43100 0.47339 -0.00277 0.00006 -0.00003 1.50656e-01 9.07518e-04 -5.4406174092e-01 -3.9249798740e-01 7.6333096401e-10 
50.002 0.02738 0.01098 0.00003 -0.00201 0.00546 -0.00000 7.1491e-05 1.2414e-04 7.9780e-01 2.0053e-05 2.3775e-06 3.7767e-01 0.43027 0.42806 0.47339 0.00314 -0.00006 -0.00001 1.50653e-01 9.07486e-04 -5.4406180072e-01 -3.9250138099e-01 1.2138319648e-10 
60.002 -0.01955 0.02366 0.00000 -0.00432 -0.00356 -0.00000 -1.0077e-04 -6.0935e-05 7.9780e-01 4.1926e-06 4.1531e-06 3.7767e-01 0.42886 0.42947 0.47339 -0.00331 0.00004 0.00006 1.50653e-01 9.07328e-04 -5.4406176542e-01 -3.9250180653e-01 2.7616850372e-10 
70.002 -0.01621 -0.02473 0.00001 0.00494 -0.00304 0.00000 1.4182e-04 -5.2899e-05 7.9779e-01 8.0729e-06 -1.1477e-05 3.7767e-01 0.42864 0.42968 0.47339 0.00329 0.00001 -0.00007 1.50652e-01 9.07366e-04 -5.4406172263e-01 -3.9250263310e-01 1.1024818097e-10 
80.000 0.02864 -0.00342 0.00004 0.00075 0.00587 0.00000 -2.1832e-05 9.5679e-05 7.9780e-01 2.2497e-05 -1.2419e-06 3.7767e-01 0.43046 0.42787 0.47339 -0.00306 -0.00005 0.00004 1.50653e-01 9.07394e-04 -5.4406162646e-01 -3.9250109359e-01 5.2699122645e-10 
90.000 -0.00871 0.02867 0.00001 -0.00550 -0.00155 -0.00000 1.2547e-05 -1.0281e-04 7.9781e-01 9.1534e-06 8.0455e-06 3.7768e-01 0.42715 0.43117 0.47339 0.00266 0.00007 0.00001 1.50656e-01 9.07371e-04 -5.4406157320e-01 -3.9249776981e-01 1.8305552853e-10 
100.000 -0.02512 -0.01692 0.00000 0.00322 -0.00466 0.00000 9.8915e-05 7.7302e-05 7.9781e-01 4.3271e-06 -5.9828e-06 3.7768e-01 0.43177 0.42656 0.47339 -0.00208 -0.00005 -0.00005 1.50658e-01 9.07420e-04 -5.4406158441e-01 -3.9249635881e-01 1.3783950912e-10 
110.000 0.02396 -0.01693 0.00003 0.00332 0.00482 0.00000 -8.7705e-05 -1.6219e-05 7.9781e-01 1.9400e-05 -7.6831e-06 3.7768e-01 0.42613 0.43220 0.47340 0.00138 -0.00000 0.00007 1.50659e-01 9.07581e-04 -5.4406155609e-01 -3.9249458884e-01 3.9449968735e-10 
120.000 0.00577 0.02911 0.00002 -0.00564 0.00122 -0.00000 1.2528e-04 -6.4863e-05 7.9781e-01 1.7208e-05 8.8252e-06 3.7768e-01 0.43245 0.42588 0.47340 -0.00059 0.00005 -0.00005 1.50660e-01 9.07600e-04 -5.4406158291e-01 -3.9249444381e-01 9.5870379241e-11 
130.000 -0.02999 -0.00379 0.00000 0.00075 -0.00560 -0.00000 -1.1714e-05 1.2037e-04 7.9781e-01 2.1654e-06 1.5705e-06 3.7768e-01 0.42583 0.43249 0.47339 -0.00024 -0.00006 0.00001 1.50659e-01 9.07516e-04 -5.4406160188e-01 -3.9249528077e-01 5.6395728685e-10 
