# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
0.000 2.96658 0.14845 0.00000 -0.02871 0.57377 0.00000 -1.2849e-16 -2.1147e-18 5.0000e-01 -2.9646e-21 -5.7175e-21 1.7054e-04 0.00017 0.00030 0.00034 0.00000 -0.00000 0.00000 4.26350e-05 3.71007e-31 -1.9323989283e-04 -1.5060492562e-04 1.0761994779e-32 
10.002 -1.23501 2.66808 0.00214 -0.52560 -0.24660 0.00026 -4.4596e-04 3.1073e-04 4.7798e-01 -2.2528e-07 2.1552e-07 1.6300e-04 0.00030 0.00018 0.00034 -0.00002 0.00000 -0.00000 3.89550e-05 9.58780e-04 -1.9335146730e-04 8.0438337998e-04 3.7987077455e-07 
20.000 -1.92287 -2.20856 0.00212 0.43734 -0.38610 -0.00010 1.5281e-03 -5.5763e-04 4.3490e-01 9.9650e-10 -7.5203e-08 1.4821e-04 0.00018 0.00029 0.00034 0.00004 0.00000 -0.00000 3.22292e-05 9.60039e-04 -1.9337518067e-04 7.9889297134e-04 1.0391426164e-09 
30.000 2.80990 -0.94313 -0.00009 0.18536 0.54602 0.00011 1.3580e-03 2.1545e-03 4.2105e-01 2.0588e-07 3.1823e-07 1.4347e-04 0.00028 0.00019 0.00034 -0.00004 -0.00000 -0.00000 3.02044e-05 9.59884e-04 -1.9338221521e-04 7.9670596969e-04 2.1500214749e-10 
40.002 -0.15061 2.94275 0.00145 -0.57894 -0.03477 0.00043 1.2474e-03 8.9217e-04 4.3713e-01 3.2154e-07 1.1674e-07 1.4899e-04 0.00019 0.00028 0.00034 0.00005 -0.00000 0.00000 3.25644e-05 9.60060e-04 -1.9337320423e-04 7.9925097046e-04 3.1788241162e-10 
50.002 -2.61221 -1.31884 0.00223 0.26289 -0.52101 0.00001 6.3638e-04 2.3367e-03 4.8044e-01 2.8955e-08 1.4772e-07 1.6385e-04 0.00027 0.00020 0.00034 -0.00006 -0.00000 -0.00000 3.93614e-05 9.59846e-04 -1.9334872478e-04 8.0585885365e-04 3.9772565710e-10 
60.002 2.26951 -1.90432 -0.00003 0.37285 0.43923 -0.00004 -3.8731e-04 1.0604e-03 5.0176e-01 3.3602e-07 -1.4393e-07 1.7118e-04 0.00023 0.00024 0.00034 0.00006 -0.00000 0.00000 4.29443e-05 9.59336e-04 -1.9333594006e-04 8.0894422098e-04 2.9982559003e-10 
70.002 0.94729 2.80273 0.00078 -0.54772 0.18187 0.00032 -1.4058e-03 -2.9648e-04 4.8014e-01 -3.6881e-08 -1.4479e-08 1.6373e-04 0.00022 0.00025 0.00034 -0.00006 -0.00000 0.00000 3.93079e-05 9.58902e-04 -1.9335054891e-04 8.0485971116e-04 4.1915052626e-10 
80.000 -2.91300 -0.24048 0.00232 0.04774 -0.58262 -0.00002 -4.6365e-04 -4.8100e-04 4.3574e-01 4.5273e-08 -2.3555e-07 1.4850e-04 0.00027 0.00020 0.00034 0.00006 -0.00000 0.00000 3.23545e-05 9.58832e-04 -1.9337481526e-04 7.9781130317e-04 3.0003072036e-10 
90.000 1.40039 -2.59669 0.00024 0.51169 0.27154 -0.00020 -9.2007e-04 -7.7115e-04 4.2045e-01 -7.2340e-08 -1.2640e-07 1.4327e-04 0.00020 0.00027 0.00034 -0.00005 0.00000 0.00000 3.01188e-05 9.59088e-04 -1.9338233090e-04 7.9582411924e-04 2.0537995097e-10 
100.000 1.91629 2.25972 0.00033 -0.44205 0.37016 0.00026 -1.3651e-04 2.7284e-04 4.3735e-01 -2.1576e-08 1.6954e-07 1.4906e-04 0.00028 0.00019 0.00034 0.00005 0.00000 0.00000 3.25961e-05 9.59598e-04 -1.9337314556e-04 7.9882109803e-04 3.2410813789e-10 
110.000 -2.79316 0.88112 0.00233 -0.17206 -0.55679 0.00009 -7.6032e-04 4.5356e-04 4.7646e-01 -8.1332e-08 1.9007e-07 1.6249e-04 0.00018 0.00029 0.00034 -0.00004 0.00000 0.00000 3.87096e-05 9.60082e-04 -1.9335081092e-04 8.0544105911e-04 4.5870642432e-10 
