# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
0.000 0.00484 -2.07609 -0.00199 0.69520 0.00763 -0.00023 -5.5590e-03 2.4897e-03 3.2681e-01 -1.5508e-06 6.3415e-07 9.4795e-05 0.00027 0.00020 0.00029 -0.00000 0.00000 -0.00000 1.54951e-05 9.27831e-04 -1.9481782282e-04 7.4850827864e-04 5.6780354501e-10 
10.002 -0.40089 2.05302 -0.00292 -0.67993 -0.13449 0.00057 -1.8460e-03 2.0074e-03 3.3907e-01 -6.8426e-07 4.3560e-07 9.8344e-05 0.00027 0.00020 0.00029 0.00001 0.00000 -0.00000 1.66740e-05 9.26779e-04 -1.9481776509e-04 7.4863482109e-04 5.0273317865e-10 
20.000 0.80248 -1.92786 -0.00226 0.63969 0.26087 -0.00141 4.1840e-03 2.8447e-03 3.3032e-01 1.2114e-06 1.3440e-06 9.5794e-05 0.00026 0.00021 0.00029 0.00002 0.00000 0.00000 1.58257e-05 9.27957e-04 -1.9481821169e-04 7.4896416014e-04 5.9857991244e-10 
30.000 -1.12771 1.74286 -0.00042 -0.58694 -0.37851 0.00106 2.9881e-03 1.2194e-03 3.3442e-01 1.2085e-06 -3.8999e-07 9.6976e-05 0.00025 0.00022 0.00029 0.00003 -0.00000 0.00000 1.62167e-05 9.27246e-04 -1.9481729806e-04 7.4864526084e-04 5.4865493781e-10 
40.002 1.44182 -1.50279 -0.00399 0.49839 0.48054 -0.00041 1.6035e-04 -6.9201e-03 3.3036e-01 -5.0907e-07 -1.5031e-06 9.5818e-05 0.00024 0.00023 0.00029 0.00004 0.00000 -0.00000 1.58325e-05 9.27915e-04 -1.9481723493e-04 7.4893046191e-04 5.1924047533e-10 
50.002 -1.69215 1.22465 -0.00093 -0.40257 -0.56552 0.00043 -5.0480e-03 -1.2655e-03 3.3552e-01 -9.7011e-07 -3.5751e-07 9.7308e-05 0.00022 0.00025 0.00029 0.00003 0.00000 0.00000 1.63272e-05 9.26852e-04 -1.9481741238e-04 7.4836206868e-04 5.2094527162e-10 
60.002 1.91209 -0.84567 -0.00347 0.28703 0.62825 -0.00110 -2.1307e-03 6.0192e-03 3.3364e-01 -7.6922e-07 1.5846e-06 9.6768e-05 0.00021 0.00025 0.00029 0.00003 0.00000 -0.00000 1.61484e-05 9.27859e-04 -1.9481805418e-04 7.4918951068e-04 5.9250809986e-10 
70.002 -2.00632 0.50929 0.00048 -0.16960 -0.67977 0.00057 7.3481e-03 2.5493e-03 3.2866e-01 2.0520e-06 6.9211e-07 9.5329e-05 0.00020 0.00027 0.00029 0.00002 -0.00000 0.00000 1.56738e-05 9.27304e-04 -1.9481826654e-04 7.4815942759e-04 5.3883084570e-10 
80.000 2.08680 -0.11388 -0.00503 0.03898 0.68906 0.00001 1.5472e-03 -4.7205e-03 3.3624e-01 3.1676e-07 -1.0991e-06 9.7524e-05 0.00020 0.00027 0.00029 0.00001 0.00000 0.00000 1.63986e-05 9.27762e-04 -1.9481741490e-04 7.4934362035e-04 5.2215360874e-10 
90.000 -2.06958 -0.25876 -0.00047 0.09292 -0.68804 -0.00017 -2.5816e-03 -5.2788e-03 3.3058e-01 -1.9824e-07 -1.6229e-06 9.5877e-05 0.00020 0.00027 0.00029 -0.00001 -0.00000 0.00000 1.58522e-05 9.27186e-04 -1.9481772534e-04 7.4822048646e-04 5.4881691556e-10 
100.000 1.97820 0.68047 -0.00283 -0.21663 0.65604 -0.00016 -6.9829e-04 2.4266e-03 3.3788e-01 -1.0073e-06 5.0300e-07 9.7981e-05 0.00020 0.00026 0.00029 -0.00002 -0.00000 -0.00000 1.65537e-05 9.27770e-04 -1.9481712859e-04 7.4950643801e-04 5.8013201759e-10 
110.000 -1.81486 -0.99084 -0.00022 0.34026 -0.61305 -0.00004 -2.5881e-03 3.9232e-03 3.2389e-01 -1.6238e-07 1.5596e-06 9.3925e-05 0.00021 0.00025 0.00029 -0.00003 0.00000 0.00000 1.52141e-05 9.27378e-04 -1.9481877245e-04 7.4777336442e-04 5.4768519037e-10 
120.000 1.61726 1.33003 -0.00391 -0.43708 0.53390 0.00050 5.0327e-03 6.3542e-04 3.3950e-01 1.3144e-06 -2.1887e-07 9.8466e-05 0.00023 0.00024 0.00029 -0.00004 -0.00000 0.00000 1.67177e-05 9.27415e-04 -1.9481685972e-04 7.4931616745e-04 5.1643715132e-10 
130.000 -1.33614 -1.60349 -0.00204 0.53475 -0.43975 -0.00072 6.1432e-03 -3.3972e-03 3.2924e-01 1.6121e-06 -8.4072e-07 9.5495e-05 0.00024 0.00023 0.00029 -0.00004 0.00000 0.00000 1.57266e-05 9.27571e-04 -1.9481754544e-04 7.4847970892e-04 5.5868282036e-10 
140.000 1.00226 1.83243 -0.00102 -0.60427 0.33833 0.00059 -4.4088e-03 -5.4343e-03 3.3817e-01 -1.3010e-06 -1.5498e-06 9.8089e-05 0.00025 0.00021 0.00029 -0.00003 -0.00000 -0.00000 1.65923e-05 9.27665e-04 -1.9481696274e-04 7.4944021395e-04 5.7443580007e-10 
150.000 -0.65811 -1.96480 -0.00260 0.66417 -0.21719 -0.00015 -4.8960e-03 4.0954e-03 3.2502e-01 -1.1049e-06 1.2723e-06 9.4262e-05 0.00026 0.00020 0.00029 -0.00002 0.00000 0.00000 1.53236e-05 9.27523e-04 -1.9481900184e-04 7.4802741302e-04 5.2960268868e-10 
160.000 0.30103 2.07043 -0.00174 -0.68468 0.09955 0.00051 2.3763e-03 5.4842e-03 3.3754e-01 3.8682e-07 1.0555e-06 9.7897e-05 0.00027 0.00020 0.00029 -0.00001 -0.00000 -0.00000 1.65253e-05 9.27096e-04 -1.9481744447e-04 7.4880382449e-04 5.0266556413e-10 
170.000 0.11207 -2.09029 -0.00392 0.68839 0.03696 -0.00078 6.8562e-03 -2.9579e-03 3.3253e-01 1.9485e-06 -7.1317e-08 9.6441e-05 0.00027 0.00020 0.00029 0.00000 0.00000 0.00000 1.60415e-05 9.27801e-04 -1.9481730825e-04 7.4902530935e-04 5.9715230997e-10 
180.000 -0.48311 2.02364 0.00095 -0.67825 -0.15684 0.00060 5.3946e-04 -2.0376e-03 3.3300e-01 4.7821e-07 -1.2544e-06 9.6564e-05 0.00027 0.00020 0.00029 0.00002 -0.00000 0.00000 1.60795e-05 9.27458e-04 -1.9481749433e-04 7.4872036657e-04 5.9489487738e-10 
190.000 0.84460 -1.90212 -0.00449 0.63303 0.28586 0.00026 -4.8976e-03 -2.8728e-03 3.3096e-01 -1.7193e-06 -5.8030e-07 9.5985e-05 0.00026 0.00021 0.00029 0.00003 0.00000 -0.00000 1.58884e-05 9.27679e-04 -1.9481765600e-04 7.4875006748e-04 5.3920732061e-10 
200.000 -1.16577 1.73008 -0.00046 -0.57553 -0.38952 -0.00006 -1.7086e-03 4.7527e-04 3.3192e-01 -3.7993e-07 2.4534e-07 9.6268e-05 0.00025 0.00022 0.00029 0.00003 0.00000 0.00000 1.59769e-05 9.26895e-04 -1.9481836199e-04 7.4805398717e-04 5.0175814459e-10 
210.000 1.49734 -1.47190 -0.00462 0.48411 0.48761 -0.00040 1.6972e-03 7.0304e-03 3.3786e-01 5.3115e-07 2.0105e-06 9.7999e-05 0.00024 0.00023 0.00029 0.00004 0.00000 -0.00000 1.65623e-05 9.27874e-04 -1.9481708729e-04 7.4961921051e-04 6.1671664774e-10 
220.000 -1.70770 1.17310 0.00099 -0.39907 -0.57509 0.00008 5.7595e-03 -1.6324e-03 3.2597e-01 1.7250e-06 -7.9383e-07 9.4533e-05 0.00022 0.00025 0.00029 0.00003 -0.00000 0.00000 1.54128e-05 9.27300e-04 -1.9481905927e-04 7.4789368496e-04 6.0442845014e-10 
230.000 1.90732 -0.85471 -0.00450 0.27863 0.63198 0.00080 4.6472e-04 -7.5573e-03 3.3715e-01 -3.0818e-07 -1.6824e-06 9.7784e-05 0.00021 0.00026 0.00029 0.00003 0.00000 -0.00000 1.64903e-05 9.27791e-04 -1.9481659013e-04 7.4946429836e-04 5.5663194182e-10 
240.000 -2.02149 0.49702 -0.00096 -0.16426 -0.67752 -0.00067 -7.5416e-03 -1.4170e-03 3.2705e-01 -1.4191e-06 -5.9060e-07 9.4854e-05 0.00020 0.00027 0.00029 0.00002 -0.00000 0.00000 1.55167e-05 9.26804e-04 -1.9481932955e-04 7.4750163856e-04 5.4210843604e-10 
250.000 2.09933 -0.09660 -0.00291 0.03620 0.68590 -0.00003 5.4943e-04 5.3561e-03 3.4057e-01 -5.4662e-07 1.3673e-06 9.8767e-05 0.00020 0.00027 0.00029 0.00001 -0.00000 -0.00000 1.68221e-05 9.27876e-04 -1.9481631048e-04 7.4988211992e-04 5.9015559846e-10 
260.000 -2.04994 -0.27269 -0.00080 0.09039 -0.69588 -0.00037 4.0943e-03 3.0013e-03 3.2287e-01 1.4571e-06 1.1054e-06 9.3633e-05 0.00020 0.00027 0.00029 -0.00001 0.00000 0.00000 1.51204e-05 9.27281e-04 -1.9481929052e-04 7.4758182107e-04 5.6848658725e-10 
270.000 1.99885 0.62561 -0.00286 -0.20960 0.65608 0.00091 1.7907e-03 -5.7856e-03 3.3870e-01 5.5538e-07 -1.7373e-06 9.8243e-05 0.00020 0.00026 0.00029 -0.00002 -0.00000 0.00000 1.66429e-05 9.27852e-04 -1.9481606136e-04 7.4967871146e-04 5.3756033877e-10 
280.000 -1.83600 -0.98554 -0.00317 0.33183 -0.61211 -0.00073 1.6695e-03 -4.5243e-03 3.2791e-01 4.4183e-07 -1.3790e-06 9.5107e-05 0.00021 0.00025 0.00029 -0.00003 -0.00000 -0.00000 1.55969e-05 9.26899e-04 -1.9481941181e-04 7.4767623412e-04 5.4486846514e-10 
290.000 1.63314 1.31591 -0.00041 -0.42863 0.53929 -0.00005 -5.5564e-03 4.1627e-04 3.3772e-01 -1.9616e-06 8.9460e-08 9.7943e-05 0.00022 0.00024 0.00029 -0.00004 -0.00000 -0.00000 1.65440e-05 9.27822e-04 -1.9481714095e-04 7.4954903057e-04 5.8244606955e-10 
300.002 -1.34770 -1.57259 -0.00308 0.53152 -0.45652 -0.00018 -2.8619e-03 4.0559e-03 3.2596e-01 -2.1912e-07 1.4954e-06 9.4523e-05 0.00024 0.00023 0.00029 -0.00004 0.00000 0.00000 1.54089e-05 9.27303e-04 -1.9481933648e-04 7.4789231276e-04 5.4396360366e-10 
310.002 1.08250 1.79119 -0.00085 -0.59163 0.35433 0.00040 7.5900e-03 3.0452e-03 3.3493e-01 1.7524e-06 2.1944e-07 9.7146e-05 0.00025 0.00021 0.00029 -0.00003 -0.00000 -0.00000 1.62757e-05 9.27750e-04 -1.9481680622e-04 7.4920927351e-04 5.2016090690e-10 
320.002 -0.71744 -1.96529 -0.00473 0.65150 -0.23446 -0.00021 4.2133e-03 -7.1981e-03 3.3342e-01 1.2164e-06 -1.4163e-06 9.6701e-05 0.00026 0.00021 0.00029 -0.00003 0.00000 -0.00000 1.61287e-05 9.27173e-04 -1.9481764781e-04 7.4848410243e-04 5.4501303601e-10 
330.002 0.35251 2.05887 0.00120 -0.68153 0.12182 -0.00047 -4.5411e-03 -4.3352e-03 3.3173e-01 -1.0980e-06 -1.5818e-06 9.6205e-05 0.00027 0.00020 0.00029 -0.00001 -0.00000 0.00000 1.59629e-05 9.27791e-04 -1.9481750434e-04 7.4893663231e-04 5.7933059762e-10 
340.002 0.02455 -2.07836 -0.00418 0.69767 0.01002 0.00057 -5.8890e-03 4.7152e-03 3.3147e-01 -1.7500e-06 1.3649e-06 9.6143e-05 0.00027 0.00020 0.00029 -0.00000 0.00000 -0.00000 1.59428e-05 9.27330e-04 -1.9481844460e-04 7.4845430543e-04 5.1673647424e-10 
