# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
1210.002 -2.81080 1.06333 -0.00464 -0.20361 -0.53552 -0.00063 2.7487e-02 -1.0173e-02 1.8703e-01 3.9160e-06 -2.8214e-06 5.3417e-05 0.00021 0.00026 0.00029 0.00002 -0.00000 -0.00001 5.06337e-06 9.25546e-04 -1.9486073244e-04 7.3574869240e-04 8.8372685763e-11 
1220.002 -0.05445 -2.98286 -0.00390 0.57709 -0.00735 0.00079 -3.5371e-03 1.5048e-02 1.9563e-01 7.8522e-07 1.9170e-06 5.5252e-05 0.00028 0.00020 0.00028 -0.00000 -0.00001 0.00001 5.41757e-06 9.25540e-04 -1.9485964396e-04 7.3609836321e-04 8.9438839404e-11 
1230.002 2.78155 1.04065 0.00297 -0.20162 0.54357 0.00021 -4.4693e-03 -6.5305e-03 1.9880e-01 -1.4715e-06 2.2082e-07 5.5862e-05 0.00021 0.00027 0.00028 -0.00003 0.00001 -0.00000 5.55512e-06 9.25553e-04 -1.9485953816e-04 7.3624860067e-04 8.6032219243e-11 
1240.002 -1.97495 2.25830 -0.00179 -0.43345 -0.37622 -0.00076 -5.9592e-03 8.2673e-03 1.8908e-01 -2.2786e-06 2.4538e-07 5.3193e-05 0.00024 0.00024 0.00028 0.00004 -0.00001 -0.00001 5.03673e-06 9.25546e-04 -1.9486130986e-04 7.3572169578e-04 7.8337196559e-11 
1250.002 -1.47540 -2.60714 -0.00451 0.50196 -0.27994 0.00049 -1.4967e-02 -1.2800e-02 1.8451e-01 -1.4745e-06 -2.2175e-06 5.2250e-05 0.00026 0.00022 0.00028 -0.00003 0.00000 0.00001 4.84550e-06 9.25585e-04 -1.9486231320e-04 7.3556779240e-04 7.9390539453e-11 
1260.002 2.93646 -0.44024 0.00300 0.08462 0.57333 0.00058 2.6212e-02 -4.3794e-03 1.9870e-01 3.8434e-06 7.2549e-07 5.6804e-05 0.00020 0.00027 0.00029 0.00002 0.00001 -0.00001 5.69216e-06 9.25665e-04 -1.9486105993e-04 7.3649602099e-04 8.5003092108e-11 
1270.002 -0.66203 2.91398 0.00067 -0.56179 -0.12521 -0.00083 -6.1775e-03 3.3088e-02 2.0884e-01 -6.8983e-07 4.9496e-06 6.0090e-05 0.00027 0.00020 0.00029 0.00002 -0.00001 0.00000 6.35859e-06 9.25703e-04 -1.9485983591e-04 7.3720156945e-04 8.8942886336e-11 
1280.002 -2.53078 -1.61136 -0.00500 0.30942 -0.48265 0.00012 -2.0362e-02 -1.8134e-02 1.9226e-01 -3.2477e-06 -1.7548e-06 5.4921e-05 0.00022 0.00024 0.00029 -0.00004 0.00001 0.00000 5.32855e-06 9.25731e-04 -1.9486195917e-04 7.3619775987e-04 8.5017612038e-11 
1290.002 2.37385 -1.79783 0.00149 0.34723 0.46167 0.00074 1.9989e-02 -1.0501e-02 1.8049e-01 2.3755e-06 -2.5033e-06 5.1064e-05 0.00023 0.00025 0.00028 0.00004 -0.00000 -0.00001 4.64526e-06 9.25777e-04 -1.9486333388e-04 7.3555888298e-04 8.2295158394e-11 
1300.002 0.81452 2.86995 0.00170 -0.55388 0.15970 -0.00073 4.9310e-04 8.6996e-03 2.0171e-01 1.5949e-06 5.4119e-07 5.6616e-05 0.00027 0.00021 0.00028 -0.00003 -0.00001 0.00001 5.71289e-06 9.25747e-04 -1.9486168691e-04 7.3659851788e-04 7.9126641553e-11 
